protein_id	fasta_headers	gene_symbols_or_id	MS1d4-S	MS2d4-S	MW1d4-S	MW2d4-S
D3Z080;A0A0R4J1W0;B2RXQ9	>tr|D3Z080|D3Z080_MOUSE Isoform of Q3UTJ2, Sorbin and SH3 domain containing 2 OS=Mus musculus OX=10090 GN=Sorbs2 PE=1 SV=1;>tr|A0A0R4J1W0|A0A0R4J1W0_MOUSE Isoform of Q3UTJ2, Sorbin and SH3 domain containing 2 OS=Mus musculus OX=10090 GN=Sorbs2 PE=1 SV=1;>tr|B2RXQ9|B2RXQ9_MOUSE Isoform of Q3UTJ2, Sorbin and SH3 domain containing 2 OS=Mus musculus OX=10090 GN=Sorbs2 PE=1 SV=1	SORBS2	22.1860141348715	22.7415261223348	23.1557047891404	22.9742418908
Q9R1Z8	>sp|Q9R1Z8|VINEX_MOUSE Vinexin OS=Mus musculus OX=10090 GN=Sorbs3 PE=1 SV=1	SORBS3		17.5238759165369	18.4193662855279	
Q9EPR5	>sp|Q9EPR5|SORC2_MOUSE VPS10 domain-containing receptor SorCS2 OS=Mus musculus OX=10090 GN=Sorcs2 PE=1 SV=2	SORCS2	18.5577442298182	18.5897328661198	18.4466649642034	18.5996190690101
Q64442	>sp|Q64442|DHSO_MOUSE Sorbitol dehydrogenase OS=Mus musculus OX=10090 GN=Sord PE=1 SV=3	SORD	16.6944212310685		17.5147689587966	17.1371992786475
Q58A65	>sp|Q58A65|JIP4_MOUSE C-Jun-amino-terminal kinase-interacting protein 4 OS=Mus musculus OX=10090 GN=Spag9 PE=1 SV=2	SPAG9	18.7358369183464	19.2230484616543	18.5114317053142	18.8488742488752
P07214	>sp|P07214|SPRC_MOUSE SPARC OS=Mus musculus OX=10090 GN=Sparc PE=1 SV=1	SPARC	22.1965127008656	21.4533956662606	22.5632718531845	22.6298857024546
P70663	>sp|P70663|SPRL1_MOUSE SPARC-like protein 1 OS=Mus musculus OX=10090 GN=Sparcl1 PE=1 SV=3	SPARCL1	19.7917204014912	19.414440378299	19.2294590755257	19.517212629421
Q8R1X6	>sp|Q8R1X6|SPART_MOUSE Spartin OS=Mus musculus OX=10090 GN=Spart PE=1 SV=1	SPART	19.526699240724	20.4930690667573	19.7061280872994	20.0605960840219
E9PWP9	>tr|E9PWP9|E9PWP9_MOUSE RIKEN cDNA 4931408C20 gene OS=Mus musculus OX=10090 GN=Spata31e2 PE=1 SV=1	SPATA31E2	15.5150545096365	16.6363027569697		17.6233916231315
Q80YD3	>sp|Q80YD3|S31F3_MOUSE Protein SPATA31F3 OS=Mus musculus OX=10090 GN=Spata31f3 PE=2 SV=1	SPATA31F3		18.4249525598563	18.2199295733258	
Q62407	>sp|Q62407|SPEG_MOUSE Striated muscle-specific serine/threonine-protein kinase OS=Mus musculus OX=10090 GN=Speg PE=1 SV=2	SPEG	17.4099148724872	17.1164711650443	17.2670792879492	16.9897452268977
Q61142	>sp|Q61142|SPIN1_MOUSE Spindlin-1 OS=Mus musculus OX=10090 GN=Spin1 PE=1 SV=2	SPIN1	17.1490488149809	17.5169034670004	16.8937145695092	17.212248813659
Q8VCC9	>sp|Q8VCC9|SPON1_MOUSE Spondin-1 OS=Mus musculus OX=10090 GN=Spon1 PE=1 SV=1	SPON1	19.0153039636371	19.2976122314662	19.1952465296441	18.6862316309528
Q8BMS2	>sp|Q8BMS2|SPON2_MOUSE Spondin-2 OS=Mus musculus OX=10090 GN=Spon2 PE=2 SV=2	SPON2	20.5019484821803	20.5146945919068	20.4452362053145	20.1384557189846
F8WIP8	>tr|F8WIP8|F8WIP8_MOUSE Isoform of P10923, Secreted phosphoprotein 1 OS=Mus musculus OX=10090 GN=Spp1 PE=1 SV=1	SPP1	21.1358353658333	21.8457632300907	21.122006338195	21.1654931991196
Q64105	>sp|Q64105|SPRE_MOUSE Sepiapterin reductase OS=Mus musculus OX=10090 GN=Spr PE=1 SV=1	SPR	18.1530511130553	18.4184730030375	18.3228635402282	18.1487640858742
Q5SRF8;Q5SRF9	>tr|Q5SRF8|Q5SRF8_MOUSE Isoform of Q924S7, Sprouty-related, EVH1 domain-containing protein 2 OS=Mus musculus OX=10090 GN=Spred2 PE=1 SV=1;>tr|Q5SRF9|Q5SRF9_MOUSE Isoform of Q924S7, Sprouty-related EVH1 domain containing 2 (Fragment) OS=Mus musculus OX=10090 GN=Spred2 PE=1 SV=1	SPRED2	21.2090558313449	21.3223188309355	21.8633469961143	21.6719144409855
A3KGU5;E9Q447	>tr|A3KGU5|A3KGU5_MOUSE Isoform of P16546, Spectrin alpha, non-erythrocytic 1 OS=Mus musculus OX=10090 GN=Sptan1 PE=1 SV=1;>tr|E9Q447|E9Q447_MOUSE Isoform of P16546, Spectrin alpha, non-erythrocytic 1 OS=Mus musculus OX=10090 GN=Sptan1 PE=1 SV=1	SPTAN1	19.3277301688165	19.5552356532619	19.3774199039829	19.5176631962536
P15508	>sp|P15508|SPTB1_MOUSE Spectrin beta chain, erythrocytic OS=Mus musculus OX=10090 GN=Sptb PE=1 SV=4	SPTB		17.0277282544958	17.7702803848116	
Q62261	>sp|Q62261|SPTB2_MOUSE Spectrin beta chain, non-erythrocytic 1 OS=Mus musculus OX=10090 GN=Sptbn1 PE=1 SV=2	SPTBN1	19.1752474284249	19.3131099718006	19.1973421912171	19.4055803341366
Q80VJ2	>sp|Q80VJ2|SRA1_MOUSE Steroid receptor RNA activator 1 OS=Mus musculus OX=10090 GN=Sra1 PE=1 SV=4	SRA1	17.5298999613006		17.2645050851521	17.8659901375002
Q91Z67	>sp|Q91Z67|SRGP2_MOUSE SLIT-ROBO Rho GTPase-activating protein 2 OS=Mus musculus OX=10090 GN=Srgap2 PE=1 SV=2	SRGAP2	18.3647100725583	18.7505827645444	18.1645397441519	18.1846359677326
Q6P069	>sp|Q6P069|SORCN_MOUSE Sorcin OS=Mus musculus OX=10090 GN=Sri PE=1 SV=1	SRI	18.9897981345112	19.0980595560827	18.8566252297181	19.0273983409893
Q7TQ48	>sp|Q7TQ48|SRCA_MOUSE Sarcalumenin OS=Mus musculus OX=10090 GN=Srl PE=1 SV=2	SRL	17.4841801422661	17.3136696859306	19.1262915851827	17.8993027639614
Q64674	>sp|Q64674|SPEE_MOUSE Spermidine synthase OS=Mus musculus OX=10090 GN=Srm PE=1 SV=1	SRM	19.5378123218097	19.8173513745443	19.4699593780161	19.2609359207702
P16254	>sp|P16254|SRP14_MOUSE Signal recognition particle 14 kDa protein OS=Mus musculus OX=10090 GN=Srp14 PE=1 SV=1	SRP14	17.4725454417829	18.3542747607401	18.8288794796006	18.4693360166664
P14576	>sp|P14576|SRP54_MOUSE Signal recognition particle subunit SRP54 OS=Mus musculus OX=10090 GN=Srp54 PE=1 SV=2	SRP54	17.212799412531		16.2315709195243	
P49962	>sp|P49962|SRP09_MOUSE Signal recognition particle 9 kDa protein OS=Mus musculus OX=10090 GN=Srp9 PE=1 SV=2	SRP9	17.82302060325	18.3377995197266	18.1910727386588	18.0144655436687
O54781	>sp|O54781|SRPK2_MOUSE SRSF protein kinase 2 OS=Mus musculus OX=10090 GN=Srpk2 PE=1 SV=2	SRPK2	16.9237019848249			16.7072839916399
Q9R0M3	>sp|Q9R0M3|SRPX_MOUSE Sushi-repeat-containing protein SRPX OS=Mus musculus OX=10090 GN=Srpx PE=2 SV=1	SRPX	18.7300172428136	17.784721432562	18.0817086277083	17.8450821227705
Q8R054	>sp|Q8R054|SRPX2_MOUSE Sushi repeat-containing protein SRPX2 OS=Mus musculus OX=10090 GN=Srpx2 PE=1 SV=2	SRPX2	19.9249273422684	19.0460978992737	19.5864136210049	19.1747524869738
Q52KI8	>sp|Q52KI8|SRRM1_MOUSE Serine/arginine repetitive matrix protein 1 OS=Mus musculus OX=10090 GN=Srrm1 PE=1 SV=2	SRRM1		16.5852940253194	16.2955525322452	
Q8BTI8	>sp|Q8BTI8|SRRM2_MOUSE Serine/arginine repetitive matrix protein 2 OS=Mus musculus OX=10090 GN=Srrm2 PE=1 SV=3	SRRM2	17.8363239601557	18.0345757858729	17.9276071462464	17.7078670091087
Q99MR6	>sp|Q99MR6|SRRT_MOUSE Serrate RNA effector molecule homolog OS=Mus musculus OX=10090 GN=Srrt PE=1 SV=1	SRRT	16.9013952065328	17.0826923386043	16.8935697634994	17.0333444950702
Q6PDM2	>sp|Q6PDM2|SRSF1_MOUSE Serine/arginine-rich splicing factor 1 OS=Mus musculus OX=10090 GN=Srsf1 PE=1 SV=3	SRSF1	18.0820059234954	18.1182919675396	18.3531800074616	18.0481222713993
Q3TFP0	>tr|Q3TFP0|Q3TFP0_MOUSE Isoform of Q9R0U0, Serine and arginine-rich splicing factor 10 OS=Mus musculus OX=10090 GN=Srsf10 PE=1 SV=1	SRSF10	18.7979738093973	18.8157076952918	17.4895903105278	18.3733977956765
E9Q6E5;F6RDI8;Q3UIX4;D3Z4B0	>tr|E9Q6E5|E9Q6E5_MOUSE Isoform of Q3UIX4, Serine and arginine-rich splicing factor 11 OS=Mus musculus OX=10090 GN=Srsf11 PE=1 SV=1;>tr|F6RDI8|F6RDI8_MOUSE Isoform of Q3UIX4, Serine and arginine-rich splicing factor 11 (Fragment) OS=Mus musculus OX=10090 GN=Srsf11 PE=1 SV=1;>tr|Q3UIX4|Q3UIX4_MOUSE Serine and arginine-rich splicing factor 11 OS=Mus musculus OX=10090 GN=Srsf11 PE=1 SV=1;>tr|D3Z4B0|D3Z4B0_MOUSE Isoform of Q3UIX4, Serine and arginine-rich splicing factor 11 (Fragment) OS=Mus musculus OX=10090 GN=Srsf11 PE=1 SV=1	SRSF11		19.6464446046063	19.1897209989612	19.985865657369
Q62093	>sp|Q62093|SRSF2_MOUSE Serine/arginine-rich splicing factor 2 OS=Mus musculus OX=10090 GN=Srsf2 PE=1 SV=4	SRSF2	19.6335395795264	19.763299495959	19.5237566544974	19.557358603117
P84104	>sp|P84104|SRSF3_MOUSE Serine/arginine-rich splicing factor 3 OS=Mus musculus OX=10090 GN=Srsf3 PE=1 SV=1	SRSF3	20.2747188107309	20.5122766664984	20.3089315126145	20.2688096503447
O35326	>sp|O35326|SRSF5_MOUSE Serine/arginine-rich splicing factor 5 OS=Mus musculus OX=10090 GN=Srsf5 PE=1 SV=2	SRSF5	19.6807345557683	19.7425092063126	19.6449319449801	19.6121534416696
Q3TWW8	>sp|Q3TWW8|SRSF6_MOUSE Serine/arginine-rich splicing factor 6 OS=Mus musculus OX=10090 GN=Srsf6 PE=1 SV=1	SRSF6	18.5042629570911		18.7553425985749	18.4441978311264
Q8BL97	>sp|Q8BL97|SRSF7_MOUSE Serine/arginine-rich splicing factor 7 OS=Mus musculus OX=10090 GN=Srsf7 PE=1 SV=1	SRSF7	20.1820593894215	20.3346042901161	19.9565753343744	20.0521609297877
P32067	>sp|P32067|LA_MOUSE Lupus La protein homolog OS=Mus musculus OX=10090 GN=Ssb PE=1 SV=1	SSB	20.7525978317031	17.586342762643	16.6959825890937	20.3203671842857
Q9CYR0	>sp|Q9CYR0|SSBP_MOUSE Single-stranded DNA-binding protein, mitochondrial OS=Mus musculus OX=10090 GN=Ssbp1 PE=1 SV=1	SSBP1	16.8669423734698	16.5719132987618	16.1083641559415	16.9821819822871
Q8BV57	>sp|Q8BV57|SRCRL_MOUSE Soluble scavenger receptor cysteine-rich domain-containing protein SSC5D OS=Mus musculus OX=10090 GN=Ssc5d PE=1 SV=1	SSC5D	20.2848301605398	18.6836789092697	19.2042958816585	19.5543638666907
Q08943	>sp|Q08943|SSRP1_MOUSE FACT complex subunit SSRP1 OS=Mus musculus OX=10090 GN=Ssrp1 PE=1 SV=2	SSRP1	18.4463029367129	18.5292744004879	18.4224906224787	18.2484202096522
Q99L47	>sp|Q99L47|F10A1_MOUSE Hsc70-interacting protein OS=Mus musculus OX=10090 GN=St13 PE=1 SV=1	ST13	19.426733559075	19.8556965270865	19.4129112203058	19.5412036188786
O35696	>sp|O35696|SIA8B_MOUSE Alpha-2,8-sialyltransferase 8B OS=Mus musculus OX=10090 GN=St8sia2 PE=1 SV=2	ST8SIA2	17.8097672461536	16.6851871105204	17.5443718134736	17.4591854168343
Q9D3E6	>sp|Q9D3E6|STAG1_MOUSE Cohesin subunit SA-1 OS=Mus musculus OX=10090 GN=Stag1 PE=1 SV=3	STAG1	18.5247636007555		18.4719861711676	18.8912884486778
O88811	>sp|O88811|STAM2_MOUSE Signal transducing adapter molecule 2 OS=Mus musculus OX=10090 GN=Stam2 PE=1 SV=1	STAM2	17.6455958590732	17.5238268904455		17.678936578143
P42227	>sp|P42227|STAT3_MOUSE Signal transducer and activator of transcription 3 OS=Mus musculus OX=10090 GN=Stat3 PE=1 SV=2	STAT3	17.052867685957	16.5402188443584	16.5467092704618	15.628772444477
A2A5R8;Q9DBE7	>tr|A2A5R8|A2A5R8_MOUSE Isoform of Q9Z108, Staufen double-stranded RNA binding protein 1 OS=Mus musculus OX=10090 GN=Stau1 PE=1 SV=1;>tr|Q9DBE7|Q9DBE7_MOUSE Isoform of Q9Z108, Staufen (RNA binding protein) homolog 1 (Drosophila) OS=Mus musculus OX=10090 GN=Stau1 PE=1 SV=1	STAU1	18.4790417210133	18.8484590806617	18.8054679801249	18.4932002380373
O88452	>sp|O88452|STC2_MOUSE Stanniocalcin-2 OS=Mus musculus OX=10090 GN=Stc2 PE=1 SV=1	STC2	20.5354420342026	19.4503817837978	20.317679595156	20.4094904480661
Q60864	>sp|Q60864|STIP1_MOUSE Stress-induced-phosphoprotein 1 OS=Mus musculus OX=10090 GN=Stip1 PE=1 SV=1	STIP1	18.9052751084417	18.8719337882323	18.6683134685885	18.923679206547
O55098	>sp|O55098|STK10_MOUSE Serine/threonine-protein kinase 10 OS=Mus musculus OX=10090 GN=Stk10 PE=1 SV=2	STK10	24.6445395319447		25.0701950476126	24.5305530532924
Q99KH8	>sp|Q99KH8|STK24_MOUSE Serine/threonine-protein kinase 24 OS=Mus musculus OX=10090 GN=Stk24 PE=1 SV=1	STK24	17.664471789951	18.1116764489442	17.9224060472784	17.8399427820322
Q91VJ4	>sp|Q91VJ4|STK38_MOUSE Serine/threonine-protein kinase 38 OS=Mus musculus OX=10090 GN=Stk38 PE=1 SV=1	STK38	17.8951297501086		18.4583342798588	
P54227	>sp|P54227|STMN1_MOUSE Stathmin OS=Mus musculus OX=10090 GN=Stmn1 PE=1 SV=2	STMN1	18.7298232669116	19.3828451244852	19.4850876156534	19.2660612299962
Q8K2X3	>sp|Q8K2X3|STN1_MOUSE CST complex subunit STN1 OS=Mus musculus OX=10090 GN=Stn1 PE=1 SV=2	STN1		17.1315881246297	16.8304823841366	16.4280103168865
Q9Z1Z2	>sp|Q9Z1Z2|STRAP_MOUSE Serine-threonine kinase receptor-associated protein OS=Mus musculus OX=10090 GN=Strap PE=1 SV=2	STRAP	17.7348196923042	18.38182547124	17.7014285210641	18.0451929078435
O55106	>sp|O55106|STRN_MOUSE Striatin OS=Mus musculus OX=10090 GN=Strn PE=1 SV=2	STRN	15.6543620726798	17.1003466325125		16.9542543295643
B2RQS1	>tr|B2RQS1|B2RQS1_MOUSE Isoform of Q9ERG2, Striatin, calmodulin binding protein 3 OS=Mus musculus OX=10090 GN=Strn3 PE=1 SV=1	STRN3	18.008966548713	18.3372718483948	18.266279431962	18.3218902090337
P58404	>sp|P58404|STRN4_MOUSE Striatin-4 OS=Mus musculus OX=10090 GN=Strn4 PE=1 SV=2	STRN4	16.4187996118151	17.0118674320969	17.1340191192852	16.7468915554633
Q9WUD1	>sp|Q9WUD1|CHIP_MOUSE E3 ubiquitin-protein ligase CHIP OS=Mus musculus OX=10090 GN=Stub1 PE=1 SV=1	STUB1	18.2747972572969	18.2539724826379	18.3308112324454	17.8817893599408
Q9ER00	>sp|Q9ER00|STX12_MOUSE Syntaxin-12 OS=Mus musculus OX=10090 GN=Stx12 PE=1 SV=1	STX12	19.673853101948	20.0496574251005	19.5052341835051	19.4318858909424
Q9D0I4	>sp|Q9D0I4|STX17_MOUSE Syntaxin-17 OS=Mus musculus OX=10090 GN=Stx17 PE=1 SV=1	STX17	19.1878569568484	19.178060661833	18.900962511593	19.0875191949921
P70452	>sp|P70452|STX4_MOUSE Syntaxin-4 OS=Mus musculus OX=10090 GN=Stx4 PE=1 SV=1	STX4	18.2001383558434	18.0034962548734	17.2372900412311	17.7671771338863
Q8K1E0	>sp|Q8K1E0|STX5_MOUSE Syntaxin-5 OS=Mus musculus OX=10090 GN=Stx5 PE=1 SV=3	STX5		17.9495225602981		17.3201734605955
Q8BH40	>tr|Q8BH40|Q8BH40_MOUSE Isoform of O70439, Syntaxin-7 OS=Mus musculus OX=10090 GN=Stx7 PE=1 SV=1	STX7	17.7650288758725	18.092972208507	17.6402697877727	17.679841295645
O08599	>sp|O08599|STXB1_MOUSE Syntaxin-binding protein 1 OS=Mus musculus OX=10090 GN=Stxbp1 PE=1 SV=2	STXBP1	18.0331258829069	18.1328840985995	17.6064677268308	17.7551393101614
P11031	>sp|P11031|TCP4_MOUSE Activated RNA polymerase II transcriptional coactivator p15 OS=Mus musculus OX=10090 GN=Sub1 PE=1 SV=3	SUB1	18.8712973734585	19.4951421600648	19.4611949584536	19.1404002982279
Q9CX34	>sp|Q9CX34|SGT1_MOUSE Protein SGT1 homolog OS=Mus musculus OX=10090 GN=Sugt1 PE=1 SV=3	SUGT1	18.1731301366449	18.177171172091	18.0823112942057	18.2022793616199
Q8K007	>sp|Q8K007|SULF1_MOUSE Extracellular sulfatase Sulf-1 OS=Mus musculus OX=10090 GN=Sulf1 PE=1 SV=1	SULF1	16.5805449712461	17.0133819436496	16.497608471127	17.0524433934799
Q8CFG0	>sp|Q8CFG0|SULF2_MOUSE Extracellular sulfatase Sulf-2 OS=Mus musculus OX=10090 GN=Sulf2 PE=1 SV=2	SULF2	16.7648835145634	17.1265943880399	17.2400256161481	17.2392782006072
Q8R0F3	>sp|Q8R0F3|SUMF1_MOUSE Formylglycine-generating enzyme OS=Mus musculus OX=10090 GN=Sumf1 PE=1 SV=2	SUMF1	18.4923542005441	18.6432251842573	18.4591895868733	18.3830968364885
Q8BPG6	>sp|Q8BPG6|SUMF2_MOUSE Inactive C-alpha-formylglycine-generating enzyme 2 OS=Mus musculus OX=10090 GN=Sumf2 PE=1 SV=2	SUMF2	18.3055848451125	18.5720210194737	18.0875034353382	18.0624394343173
P63166	>sp|P63166|SUMO1_MOUSE Small ubiquitin-related modifier 1 OS=Mus musculus OX=10090 GN=Sumo1 PE=1 SV=1	SUMO1	19.4071604046801	19.9120495259327	19.4964704172651	19.3407607764757
D3YW94	>tr|D3YW94|D3YW94_MOUSE Isoform of P61957, Small ubiquitin-like modifier 2 OS=Mus musculus OX=10090 GN=Sumo2 PE=3 SV=1	SUMO2	19.3187370767318	19.9675420215924	19.6059569617295	18.2049508745851
P61957;Q9Z172	>sp|P61957|SUMO2_MOUSE Small ubiquitin-related modifier 2 OS=Mus musculus OX=10090 GN=Sumo2 PE=1 SV=1;>sp|Q9Z172|SUMO3_MOUSE Small ubiquitin-related modifier 3 OS=Mus musculus OX=10090 GN=Sumo3 PE=1 SV=1	SUMO2;SUMO3	20.7008625486983	21.295597182136	21.1017561624532	20.4926865499377
Q920B9	>sp|Q920B9|SP16H_MOUSE FACT complex subunit SPT16 OS=Mus musculus OX=10090 GN=Supt16h PE=1 SV=2	SUPT16H	17.9807801085686	17.9459578558812	18.2897146703214	18.1247730741959
P63271;Q9Z199	>sp|P63271|SPT4A_MOUSE Transcription elongation factor SPT4-A OS=Mus musculus OX=10090 GN=Supt4h1a PE=2 SV=1;>sp|Q9Z199|SPT4B_MOUSE Transcription elongation factor SPT4-B OS=Mus musculus OX=10090 GN=Supt4h1b PE=2 SV=1	SUPT4H1A;SUPT4H1B	18.5038889947091		18.569230495916	17.7702419925262
O55201	>sp|O55201|SPT5H_MOUSE Transcription elongation factor SPT5 OS=Mus musculus OX=10090 GN=Supt5h PE=1 SV=1	SUPT5H	18.4645409613615	18.7572951464431	18.4987137705985	18.4104270297695
Q62383	>sp|Q62383|SPT6H_MOUSE Transcription elongation factor SPT6 OS=Mus musculus OX=10090 GN=Supt6h PE=1 SV=2	SUPT6H	17.2397061444802	17.1218371251661	17.8697875458758	17.8341418048812
A2AVA0	>sp|A2AVA0|SVEP1_MOUSE Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 OS=Mus musculus OX=10090 GN=Svep1 PE=1 SV=1	SVEP1	20.4812491628233	19.1349082451129	20.0429160753266	19.9051399269668
Q8K4L3	>sp|Q8K4L3|SVIL_MOUSE Supervillin OS=Mus musculus OX=10090 GN=Svil PE=1 SV=1	SVIL	17.4943289608019	17.5722746301161	17.7319782498015	17.3132526426957
Q6A028	>sp|Q6A028|SWP70_MOUSE Switch-associated protein 70 OS=Mus musculus OX=10090 GN=Swap70 PE=1 SV=2	SWAP70	17.8003658843946	18.223714139199	18.0615780458273	18.2078385862034
Q9EPM5	>sp|Q9EPM5|SYNCI_MOUSE Syncoilin OS=Mus musculus OX=10090 GN=Sync PE=1 SV=1	SYNC	18.9908301203053	19.3156052641906	18.7242486684125	18.9364438133728
A0A0R4J259	>tr|A0A0R4J259|A0A0R4J259_MOUSE Isoform of Q7TMK9, Synaptotagmin binding, cytoplasmic RNA interacting protein OS=Mus musculus OX=10090 GN=Syncrip PE=1 SV=1	SYNCRIP	20.2265188606212	20.1023959309127	20.081164870827	20.0011790558622
Q8BWB1	>sp|Q8BWB1|SYP2L_MOUSE Synaptopodin 2-like protein OS=Mus musculus OX=10090 GN=Synpo2l PE=1 SV=1	SYNPO2L	18.1251178243327	18.2322288875292	18.5505862468441	18.6126338179722
O89104	>sp|O89104|SYPL2_MOUSE Synaptophysin-like protein 2 OS=Mus musculus OX=10090 GN=Sypl2 PE=1 SV=1	SYPL2	18.2168905663044		18.21942938813	17.9396067656906
Q6NXN1	>sp|Q6NXN1|SZRD1_MOUSE SUZ RNA-binding domain-containing OS=Mus musculus OX=10090 GN=Szrd1 PE=1 SV=1	SZRD1	15.6022639238399	15.3890928430353		15.8043831423973
A2A9C3	>sp|A2A9C3|SZT2_MOUSE KICSTOR complex protein SZT2 OS=Mus musculus OX=10090 GN=Szt2 PE=1 SV=1	SZT2	19.2892794997084		19.2105607456459	19.5767996797485
Q6Y685	>sp|Q6Y685|TACC1_MOUSE Transforming acidic coiled-coil-containing protein 1 OS=Mus musculus OX=10090 GN=Tacc1 PE=1 SV=1	TACC1	17.4893961311059	17.9099658173116	17.5077287237961	17.1947950904096
F6QCI0;Q8BQ46	>tr|F6QCI0|F6QCI0_MOUSE Isoform of Q8BQ46, TATA-box binding protein associated factor 15 (Fragment) OS=Mus musculus OX=10090 GN=Taf15 PE=1 SV=1;>tr|Q8BQ46|Q8BQ46_MOUSE TAF15 RNA polymerase II, TATA box binding protein (TBP)-associated factor OS=Mus musculus OX=10090 GN=Taf15 PE=1 SV=1	TAF15	18.3331771975795	18.1366637925399		18.7728449784242
P37804	>sp|P37804|TAGL_MOUSE Transgelin OS=Mus musculus OX=10090 GN=Tagln PE=1 SV=3	TAGLN	20.5507490542563	20.6594831603791	20.4678763983702	20.5521935679522
Q9WVA4	>sp|Q9WVA4|TAGL2_MOUSE Transgelin-2 OS=Mus musculus OX=10090 GN=Tagln2 PE=1 SV=4	TAGLN2	19.652272877777	19.8258294607435	19.7850393400404	19.963116751076
Q93092	>sp|Q93092|TALDO_MOUSE Transaldolase OS=Mus musculus OX=10090 GN=Taldo1 PE=1 SV=2	TALDO1	19.7481128841313	20.0954453780309	20.119364397133	20.022729976731
P54797	>sp|P54797|TNG2_MOUSE Transport and Golgi organization 2 homolog OS=Mus musculus OX=10090 GN=Tango2 PE=1 SV=2	TANGO2	22.0712389548756			21.7687192170862
Q921F2	>sp|Q921F2|TADBP_MOUSE TAR DNA-binding protein 43 OS=Mus musculus OX=10090 GN=Tardbp PE=1 SV=1	TARDBP	19.8909815228597	19.0620591518781	19.3676253569144	19.6749896868602
Q9D0R2	>sp|Q9D0R2|SYTC_MOUSE Threonine--tRNA ligase 1, cytoplasmic OS=Mus musculus OX=10090 GN=Tars1 PE=1 SV=2	TARS1	19.0139955313754	18.8536181856264	18.9919129387336	19.0258357686028
Q6P8M1	>sp|Q6P8M1|TATD1_MOUSE Deoxyribonuclease TATDN1 OS=Mus musculus OX=10090 GN=Tatdn1 PE=1 SV=1	TATDN1	16.9026873312861	16.6963567667896	16.5214986292136	17.1451223181574
Q3U1C6	>sp|Q3U1C6|TATD3_MOUSE Putative deoxyribonuclease TATDN3 OS=Mus musculus OX=10090 GN=Tatdn3 PE=1 SV=1	TATDN3	17.7946627197558	18.0525983208651	17.7780534126668	18.1758118765352
Q9DBG9	>sp|Q9DBG9|TX1B3_MOUSE Tax1-binding protein 3 OS=Mus musculus OX=10090 GN=Tax1bp3 PE=1 SV=1	TAX1BP3	15.8969530838082	16.7690232780304	17.3316792716253	16.0355162313548
Q60949	>sp|Q60949|TBCD1_MOUSE TBC1 domain family member 1 OS=Mus musculus OX=10090 GN=Tbc1d1 PE=1 SV=3	TBC1D1	18.4805512242847	17.1574838266583	17.319534895883	18.510779867886
Q8K0F1	>sp|Q8K0F1|TBC23_MOUSE TBC1 domain family member 23 OS=Mus musculus OX=10090 GN=Tbc1d23 PE=1 SV=1	TBC1D23	17.7466124530206	17.5575173066824		17.5263414947556
P48428	>sp|P48428|TBCA_MOUSE Tubulin-specific chaperone A OS=Mus musculus OX=10090 GN=Tbca PE=1 SV=3	TBCA	20.5062702084998	20.8018655582948	20.5693984728074	20.466501684793
Q9D1E6	>sp|Q9D1E6|TBCB_MOUSE Tubulin-folding cofactor B OS=Mus musculus OX=10090 GN=Tbcb PE=1 SV=2	TBCB	18.4933554355055	18.3931005222384	18.389709393986	18.4982815641064
Q8VCN9	>sp|Q8VCN9|TBCC_MOUSE Tubulin-specific chaperone C OS=Mus musculus OX=10090 GN=Tbcc PE=1 SV=1	TBCC	17.9008578816629	17.8370285442991	17.64477148427	17.6026897713151
Q8BYA0	>sp|Q8BYA0|TBCD_MOUSE Tubulin-specific chaperone D OS=Mus musculus OX=10090 GN=Tbcd PE=1 SV=1	TBCD	17.2128296853173	17.031753910979	16.9550649339344	17.3033141164016
Q9QXE7	>sp|Q9QXE7|TBL1X_MOUSE F-box-like/WD repeat-containing protein TBL1X OS=Mus musculus OX=10090 GN=Tbl1x PE=1 SV=2	TBL1X	17.104340230659	17.3341345296588	17.9199201612993	17.9176775025165
Q8BHJ5	>sp|Q8BHJ5|TBL1R_MOUSE F-box-like/WD repeat-containing protein TBL1XR1 OS=Mus musculus OX=10090 GN=Tbl1xr1 PE=1 SV=1	TBL1XR1		16.0844643563742	15.5153774978481	
P10711	>sp|P10711|TCEA1_MOUSE Transcription elongation factor A protein 1 OS=Mus musculus OX=10090 GN=Tcea1 PE=1 SV=2	TCEA1	18.6961844516025	18.8813022061766	18.8403069562873	18.8493110408843
Q8CGF7	>sp|Q8CGF7|TCRG1_MOUSE Transcription elongation regulator 1 OS=Mus musculus OX=10090 GN=Tcerg1 PE=1 SV=2	TCERG1	18.6998809863902	18.9106526469414	18.331983011466	18.0542778926625
