protein_id	fasta_headers	gene_symbols_or_id	MS1d4-Exo	MS2d4-Exo	MW1d4-Exo	MW2d4-Exo
P63276	>sp|P63276|RS17_MOUSE Small ribosomal subunit protein eS17 OS=Mus musculus OX=10090 GN=Rps17 PE=1 SV=2	RPS17	18.591374072867	18.7043210756654	18.8243732827321	19.0627097738675
P62270	>sp|P62270|RS18_MOUSE Small ribosomal subunit protein uS13 OS=Mus musculus OX=10090 GN=Rps18 PE=1 SV=3	RPS18	19.8280141650616	19.8054013687777	19.8025236135275	19.8201853244042
Q9CZX8	>sp|Q9CZX8|RS19_MOUSE Small ribosomal subunit protein eS19 OS=Mus musculus OX=10090 GN=Rps19 PE=1 SV=3	RPS19	19.5979462864195	19.520324863876	20.0536272517962	20.6123142126843
P25444	>sp|P25444|RS2_MOUSE Small ribosomal subunit protein uS5 OS=Mus musculus OX=10090 GN=Rps2 PE=1 SV=3	RPS2	19.316782811924	19.5922737789512	19.5348705588184	18.7565671776381
P60867	>sp|P60867|RS20_MOUSE Small ribosomal subunit protein uS10 OS=Mus musculus OX=10090 GN=Rps20 PE=1 SV=1	RPS20	19.841467859271	19.5213879551446	20.0140315547338	19.8854324720906
Q9CQR2	>sp|Q9CQR2|RS21_MOUSE Small ribosomal subunit protein eS21 OS=Mus musculus OX=10090 GN=Rps21 PE=1 SV=1	RPS21	18.5123993354943	18.7063065896799	18.899173350229	19.488583704207
P62267	>sp|P62267|RS23_MOUSE Small ribosomal subunit protein uS12 OS=Mus musculus OX=10090 GN=Rps23 PE=1 SV=3	RPS23	19.0025457201091	18.7255570888819	18.9038679414034	19.2429535451163
P62849	>sp|P62849|RS24_MOUSE Small ribosomal subunit protein eS24 OS=Mus musculus OX=10090 GN=Rps24 PE=1 SV=1	RPS24	19.449887880829	19.1130944827919	19.6604978772741	20.1870954380116
P62852	>sp|P62852|RS25_MOUSE Small ribosomal subunit protein eS25 OS=Mus musculus OX=10090 GN=Rps25 PE=1 SV=1	RPS25	19.3768593246307	19.4657202810117	19.4063265597855	19.4206220005246
P62855	>sp|P62855|RS26_MOUSE Small ribosomal subunit protein eS26 OS=Mus musculus OX=10090 GN=Rps26 PE=1 SV=3	RPS26	19.7636782468162	19.531536519638	20.1763301137346	20.464673850205
Q6ZWU9	>sp|Q6ZWU9|RS27_MOUSE Small ribosomal subunit protein eS27 OS=Mus musculus OX=10090 GN=Rps27 PE=1 SV=3	RPS27	19.8749997019765	19.7468233205219	19.5265159238228	19.3233244753694
P62983	>sp|P62983|RS27A_MOUSE Ubiquitin-ribosomal protein eS31 fusion protein OS=Mus musculus OX=10090 GN=Rps27a PE=1 SV=2	RPS27A	20.9169860685043	20.2608885105921	20.9296712920771	20.8625761550411
P62858	>sp|P62858|RS28_MOUSE Small ribosomal subunit protein eS28 OS=Mus musculus OX=10090 GN=Rps28 PE=1 SV=1	RPS28	17.1621734643083	17.6980164620178	17.8667600561884	17.8179569539507
P62274	>sp|P62274|RS29_MOUSE Small ribosomal subunit protein uS14 OS=Mus musculus OX=10090 GN=Rps29 PE=1 SV=2	RPS29	18.5055422953964	18.580839971658	18.9415334790944	19.0729671436433
P62908	>sp|P62908|RS3_MOUSE Small ribosomal subunit protein uS3 OS=Mus musculus OX=10090 GN=Rps3 PE=1 SV=1	RPS3	18.8813556739657	19.3159825869027	19.1101492913528	18.3478359077144
P97351	>sp|P97351|RS3A_MOUSE Small ribosomal subunit protein eS1 OS=Mus musculus OX=10090 GN=Rps3a PE=1 SV=3	RPS3A	18.939458944014	18.7267005900253	19.0571734325826	19.0347843094077
P62702	>sp|P62702|RS4X_MOUSE Small ribosomal subunit protein eS4 OS=Mus musculus OX=10090 GN=Rps4x PE=1 SV=2	RPS4X	18.820296528364	18.7658363379513	18.6788106079743	18.9803480722818
P97461	>sp|P97461|RS5_MOUSE Small ribosomal subunit protein uS7 OS=Mus musculus OX=10090 GN=Rps5 PE=1 SV=4	RPS5	18.3974661645195	18.6584361066337	18.2628716066838	18.1907814464043
P62754	>sp|P62754|RS6_MOUSE Small ribosomal subunit protein eS6 OS=Mus musculus OX=10090 GN=Rps6 PE=1 SV=1	RPS6	19.9117786629458	19.4025170160307	20.1203508750583	20.6661195754517
P62082	>sp|P62082|RS7_MOUSE Small ribosomal subunit protein eS7 OS=Mus musculus OX=10090 GN=Rps7 PE=1 SV=1	RPS7	18.5885358305075	18.5565865047961	18.6919473960913	18.9751060805279
P62242	>sp|P62242|RS8_MOUSE Small ribosomal subunit protein eS8 OS=Mus musculus OX=10090 GN=Rps8 PE=1 SV=2	RPS8	20.100071397313	19.419878207154	20.4082065829413	21.0183184281615
Q6ZWN5	>sp|Q6ZWN5|RS9_MOUSE Small ribosomal subunit protein uS4 OS=Mus musculus OX=10090 GN=Rps9 PE=1 SV=3	RPS9	20.1857911903624	20.5354434181897	20.3019197193139	19.5188177882093
P14206	>sp|P14206|RSSA_MOUSE Small ribosomal subunit protein uS2 OS=Mus musculus OX=10090 GN=Rpsa PE=1 SV=4	RPSA	20.2752817360171	20.4891943356503	20.2904558388042	19.9291812707116
O88667	>sp|O88667|RAD_MOUSE GTP-binding protein RAD OS=Mus musculus OX=10090 GN=Rrad PE=1 SV=1	RRAD		16.5564328222244		17.3407269130807
P10833	>sp|P10833|RRAS_MOUSE Ras-related protein R-Ras OS=Mus musculus OX=10090 GN=Rras PE=1 SV=1	RRAS		17.1351660585813	16.8922127409453	
P62071	>sp|P62071|RRAS2_MOUSE Ras-related protein R-Ras2 OS=Mus musculus OX=10090 GN=Rras2 PE=1 SV=1	RRAS2	16.0083996708468	15.8322679269044	15.9916134695939	
Q99PL5	>sp|Q99PL5|RRBP1_MOUSE Ribosome-binding protein 1 OS=Mus musculus OX=10090 GN=Rrbp1 PE=1 SV=2	RRBP1	17.0043177018622	17.7461047658706	17.4728707777712	18.5630166298738
Q01730	>sp|Q01730|RSU1_MOUSE Ras suppressor protein 1 OS=Mus musculus OX=10090 GN=Rsu1 PE=1 SV=3	RSU1		16.0475035500644	16.0085960766478	
Q99LF4	>sp|Q99LF4|RTCB_MOUSE RNA-splicing ligase RtcB homolog OS=Mus musculus OX=10090 GN=Rtcb PE=1 SV=1	RTCB	17.6697373206164	17.7541154314511	17.8347380371223	17.9019507188586
O70622	>sp|O70622|RTN2_MOUSE Reticulon-2 OS=Mus musculus OX=10090 GN=Rtn2 PE=1 SV=1	RTN2	18.146893220571	18.3106389815913	18.0722806894304	18.210791936556
Q99P72	>sp|Q99P72|RTN4_MOUSE Reticulon-4 OS=Mus musculus OX=10090 GN=Rtn4 PE=1 SV=2	RTN4	17.2983834420092	17.5832669269317	17.3134661451735	
Q9CQE8	>sp|Q9CQE8|RTRAF_MOUSE RNA transcription, translation and transport factor protein OS=Mus musculus OX=10090 GN=RTRAF PE=1 SV=1	RTRAF	19.4223614676662		20.0670522185502	
P60122	>sp|P60122|RUVB1_MOUSE RuvB-like 1 OS=Mus musculus OX=10090 GN=Ruvbl1 PE=1 SV=1	RUVBL1	17.4965497198027	17.2093406558564	17.2762173481626	17.3162268926594
Q9WTM5	>sp|Q9WTM5|RUVB2_MOUSE RuvB-like 2 OS=Mus musculus OX=10090 GN=Ruvbl2 PE=1 SV=3	RUVBL2	18.4576692106233	18.1957825167279	18.3234619779548	18.8319137586864
P08207	>sp|P08207|S10AA_MOUSE Protein S100-A10 OS=Mus musculus OX=10090 GN=S100a10 PE=1 SV=2	S100A10	18.8952592771491	20.3854192140488	19.885313923675	
P50543	>sp|P50543|S10AB_MOUSE Protein S100-A11 OS=Mus musculus OX=10090 GN=S100a11 PE=1 SV=1	S100A11	20.5592417518767	20.5144383565456	20.5366247669117	20.7147895449886
P97352	>sp|P97352|S10AD_MOUSE Protein S100-A13 OS=Mus musculus OX=10090 GN=S100a13 PE=1 SV=1	S100A13	18.6793055345145	18.8870270665174	18.9048455922511	18.4768965188503
P07091	>sp|P07091|S10A4_MOUSE Protein S100-A4 OS=Mus musculus OX=10090 GN=S100a4 PE=1 SV=1	S100A4	19.0489406727873	19.2828553479552	19.5841232958302	19.7169473037112
P14069	>sp|P14069|S10A6_MOUSE Protein S100-A6 OS=Mus musculus OX=10090 GN=S100a6 PE=1 SV=3	S100A6	21.9683596364288	22.7421465846939	22.4170742602989	22.2873744963218
D3YXK2	>sp|D3YXK2|SAFB1_MOUSE Scaffold attachment factor B1 OS=Mus musculus OX=10090 GN=Safb PE=1 SV=2	SAFB	17.1521739284517	16.6004509282983	17.6597777329085	18.6081131350065
Q60710	>sp|Q60710|SAMH1_MOUSE Deoxynucleoside triphosphate triphosphohydrolase SAMHD1 OS=Mus musculus OX=10090 GN=Samhd1 PE=1 SV=3	SAMHD1	15.835925101809		16.1494049275447	
P36536	>sp|P36536|SAR1A_MOUSE Small COPII coat GTPase SAR1A OS=Mus musculus OX=10090 GN=Sar1a PE=1 SV=1	SAR1A	16.749079181161	17.3026834040022	16.2878500707722	17.193942361218
Q9D1J3	>sp|Q9D1J3|SARNP_MOUSE SAP domain-containing ribonucleoprotein OS=Mus musculus OX=10090 GN=Sarnp PE=1 SV=3	SARNP		17.4939877726188	17.9875616735335	18.782998165394
P26638	>sp|P26638|SYSC_MOUSE Serine--tRNA ligase, cytoplasmic OS=Mus musculus OX=10090 GN=Sars1 PE=1 SV=3	SARS1	18.2853932534946	18.4288663523375	18.4501630274429	18.5111061830774
P70122	>sp|P70122|SBDS_MOUSE Ribosome maturation protein SBDS OS=Mus musculus OX=10090 GN=Sbds PE=1 SV=4	SBDS	17.1619784593075	17.2315037368344	17.1629772918666	16.7443474271698
O35609	>sp|O35609|SCAM3_MOUSE Secretory carrier-associated membrane protein 3 OS=Mus musculus OX=10090 GN=Scamp3 PE=1 SV=3	SCAMP3	16.9014369211227	17.13088345453	16.7755307597136	
O35114	>sp|O35114|SCRB2_MOUSE Lysosome membrane protein 2 OS=Mus musculus OX=10090 GN=Scarb2 PE=1 SV=3	SCARB2	17.9108804241738	19.2829537516899	18.5678762666204	
P32020	>sp|P32020|SCP2_MOUSE Sterol carrier protein 2 OS=Mus musculus OX=10090 GN=Scp2 PE=1 SV=3	SCP2	17.4680351862502	17.473612927014	17.396174168391	17.0753293540767
Q920A5	>sp|Q920A5|RISC_MOUSE Retinoid-inducible serine carboxypeptidase OS=Mus musculus OX=10090 GN=Scpep1 PE=1 SV=2	SCPEP1		18.738343168674	18.9541588896811	
P43407	>sp|P43407|SDC2_MOUSE Syndecan-2 OS=Mus musculus OX=10090 GN=Sdc2 PE=1 SV=1	SDC2	17.3022620167317	18.2093133421722	17.9618181902097	
O08992	>sp|O08992|SDCB1_MOUSE Syntenin-1 OS=Mus musculus OX=10090 GN=Sdcbp PE=1 SV=1	SDCBP	19.6398178019877	19.7285474386116	19.0489363461087	17.9218180557997
Q8K2B3	>sp|Q8K2B3|SDHA_MOUSE Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial OS=Mus musculus OX=10090 GN=Sdha PE=1 SV=1	SDHA	19.8519862303795	18.4160661229062	20.2430514220781	20.6166678933986
Q9CQA3	>sp|Q9CQA3|SDHB_MOUSE Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial OS=Mus musculus OX=10090 GN=Sdhb PE=1 SV=1	SDHB	17.1425392514563	16.7187669327828	17.4168733199656	18.87485293483
Q9D1M0	>sp|Q9D1M0|SEC13_MOUSE Protein SEC13 homolog OS=Mus musculus OX=10090 GN=Sec13 PE=1 SV=3	SEC13	17.3544461002713	18.0403519389633	17.9102665619065	
E9QAT4	>sp|E9QAT4|SC16A_MOUSE Protein transport protein Sec16A OS=Mus musculus OX=10090 GN=Sec16a PE=1 SV=1	SEC16A	18.3252229686889	18.7050570937538	17.5808493214721	
O08547	>sp|O08547|SC22B_MOUSE Vesicle-trafficking protein SEC22b OS=Mus musculus OX=10090 GN=Sec22b PE=1 SV=3	SEC22B	16.9777593785282	17.4748063770928	17.507581014793	17.3680844988628
Q01405	>sp|Q01405|SC23A_MOUSE Protein transport protein Sec23A OS=Mus musculus OX=10090 GN=Sec23a PE=1 SV=2	SEC23A	17.6803100952873	17.9369671500101	17.7110653670335	17.8079914733971
Q3UPL0	>sp|Q3UPL0|SC31A_MOUSE Protein transport protein Sec31A OS=Mus musculus OX=10090 GN=Sec31a PE=1 SV=2	SEC31A	16.3232194058676	17.7057918757901	16.8555458055677	
Q62217	>sp|Q62217|SEM5A_MOUSE Semaphorin-5A OS=Mus musculus OX=10090 GN=Sema5a PE=2 SV=1	SEMA5A	19.3962756626545	19.0977015798063	18.28589360706	
Q8C1B7	>sp|Q8C1B7|SEP11_MOUSE Septin-11 OS=Mus musculus OX=10090 GN=Septin11 PE=1 SV=4	SEPTIN11	17.0962982633106	17.7905060935291	17.4508928290179	16.2817162467627
P42208	>sp|P42208|SEPT2_MOUSE Septin-2 OS=Mus musculus OX=10090 GN=Septin2 PE=1 SV=2	SEPTIN2	17.7107276916143	18.2617592482397	18.1842405127862	19.0257422818491
E9Q1G8	>tr|E9Q1G8|E9Q1G8_MOUSE Isoform of O55131, Septin OS=Mus musculus OX=10090 GN=Septin7 PE=1 SV=2	SEPTIN7	18.545303308376	18.541687661008	18.6940428398443	18.8241728382438
Q80UG5	>sp|Q80UG5|SEPT9_MOUSE Septin-9 OS=Mus musculus OX=10090 GN=Septin9 PE=1 SV=1	SEPTIN9	17.3783489480765	17.4159597909144	17.5702522987392	17.2106830345223
Q9CY58	>sp|Q9CY58|SERB1_MOUSE SERPINE1 mRNA-binding protein 1 OS=Mus musculus OX=10090 GN=Serbp1 PE=1 SV=2	SERBP1		16.7774812426983	16.780431336079	
Q9DCQ7	>sp|Q9DCQ7|A1AT6_MOUSE Alpha-1-antitrypsin 1-6 OS=Mus musculus OX=10090 GN=Serpina1f PE=2 SV=1	SERPINA1F	22.7960384027434	22.7965701541031	22.8689010702188	23.1969486910547
Q91WP6	>sp|Q91WP6|SPA3N_MOUSE Serine protease inhibitor A3N OS=Mus musculus OX=10090 GN=Serpina3n PE=1 SV=1	SERPINA3N		15.8024790570473		16.7666228713058
Q60854	>sp|Q60854|SPB6_MOUSE Serpin B6 OS=Mus musculus OX=10090 GN=Serpinb6 PE=1 SV=1	SERPINB6	16.7491746434273	17.8047907000307	17.4581793014732	16.917736631877
P32261	>sp|P32261|ANT3_MOUSE Antithrombin-III OS=Mus musculus OX=10090 GN=Serpinc1 PE=1 SV=1	SERPINC1	19.6331970360462	18.7559773937533	19.3411586515706	19.9208441118742
P49182	>sp|P49182|HEP2_MOUSE Heparin cofactor 2 OS=Mus musculus OX=10090 GN=Serpind1 PE=1 SV=1	SERPIND1	19.858807383919	20.9538585924443	19.5894021112261	18.4295385548323
P22777	>sp|P22777|PAI1_MOUSE Plasminogen activator inhibitor 1 OS=Mus musculus OX=10090 GN=Serpine1 PE=1 SV=1	SERPINE1	17.1236855485132	17.2372948936436	16.9426394334448	17.2243181069695
Q07235	>sp|Q07235|GDN_MOUSE Glia-derived nexin OS=Mus musculus OX=10090 GN=Serpine2 PE=1 SV=2	SERPINE2	17.6122254497271	17.987365968919	17.6085487402656	17.8705180311805
P97298	>sp|P97298|PEDF_MOUSE Pigment epithelium-derived factor OS=Mus musculus OX=10090 GN=Serpinf1 PE=1 SV=2	SERPINF1	19.1355615268119	19.2318682715382	19.0416899894073	19.677724598161
P19324	>sp|P19324|SERPH_MOUSE Serpin H1 OS=Mus musculus OX=10090 GN=Serpinh1 PE=1 SV=3	SERPINH1	19.3291109178228	18.9787629653051	19.4031967518684	19.4875321503357
Q9EQU5	>sp|Q9EQU5|SET_MOUSE Protein SET OS=Mus musculus OX=10090 GN=Set PE=1 SV=1	SET	17.419931976462		17.932104203412	18.0996328493365
Q8VHL1	>sp|Q8VHL1|SETD7_MOUSE Histone-lysine N-methyltransferase SETD7 OS=Mus musculus OX=10090 GN=Setd7 PE=1 SV=2	SETD7		15.445623942045	16.2217709499348	
D3YZC9	>tr|D3YZC9|D3YZC9_MOUSE Isoform of Q64213, Splicing factor 1 OS=Mus musculus OX=10090 GN=Sf1 PE=1 SV=1	SF1	21.1250316047149	19.1265284198002	21.8588503971874	21.0271562426866
Q921M3	>sp|Q921M3|SF3B3_MOUSE Splicing factor 3B subunit 3 OS=Mus musculus OX=10090 GN=Sf3b3 PE=1 SV=1	SF3B3	16.8675928129423	16.7079843005952	16.4846661708263	
Q8VIJ6	>sp|Q8VIJ6|SFPQ_MOUSE Splicing factor, proline- and glutamine-rich OS=Mus musculus OX=10090 GN=Sfpq PE=1 SV=1	SFPQ	18.4411718041227	17.7142257055808	18.1909029756391	18.4611674217545
Q8C4U3	>sp|Q8C4U3|SFRP1_MOUSE Secreted frizzled-related protein 1 OS=Mus musculus OX=10090 GN=Sfrp1 PE=1 SV=3	SFRP1	18.8123770845093	18.8996031204907	19.1142840543586	
P82348	>sp|P82348|SGCG_MOUSE Gamma-sarcoglycan OS=Mus musculus OX=10090 GN=Sgcg PE=1 SV=2	SGCG	15.5099808125752		16.3359458100644	15.7229354972149
Q9ERE3;Q9QZS5	>sp|Q9ERE3|SGK3_MOUSE Serine/threonine-protein kinase Sgk3 OS=Mus musculus OX=10090 GN=Sgk3 PE=1 SV=1;>sp|Q9QZS5|SGK2_MOUSE Serine/threonine-protein kinase Sgk2 OS=Mus musculus OX=10090 GN=Sgk2 PE=1 SV=1	SGK3;SGK2	18.4559444519541	19.1015019655941	18.2337572617489	
Q8BJU0	>sp|Q8BJU0|SGTA_MOUSE Small glutamine-rich tetratricopeptide repeat-containing protein alpha OS=Mus musculus OX=10090 GN=Sgta PE=1 SV=2	SGTA	18.0136218284528	18.1607094446115	18.239630348171	18.3458812134169
Q9JJU8	>sp|Q9JJU8|SH3L1_MOUSE Adapter Sh3bgrl OS=Mus musculus OX=10090 GN=Sh3bgrl PE=1 SV=1	SH3BGRL	15.8006717761048		16.3160973160988	16.4985267598093
Q91VW3	>sp|Q91VW3|SH3L3_MOUSE SH3 domain-binding glutamic acid-rich-like protein 3 OS=Mus musculus OX=10090 GN=Sh3bgrl3 PE=1 SV=1	SH3BGRL3	18.2110521956029	18.2516289740947	18.9235355816966	19.0739425804391
Q62419	>sp|Q62419|SH3G1_MOUSE Endophilin-A2 OS=Mus musculus OX=10090 GN=Sh3gl1 PE=1 SV=1	SH3GL1	19.176330226676	19.4350901493415	19.4823231026716	19.1555748328339
Q9JK48	>sp|Q9JK48|SHLB1_MOUSE Endophilin-B1 OS=Mus musculus OX=10090 GN=Sh3glb1 PE=1 SV=1	SH3GLB1	16.8069452914558	16.8094223014935	16.7122522878675	
Q3UEN2	>sp|Q3UEN2|SHLD2_MOUSE Shieldin complex subunit 2 OS=Mus musculus OX=10090 GN=Shld2 PE=2 SV=2	SHLD2		22.295159854948	21.8944994924791	22.5654276290808
Q9CZN7	>sp|Q9CZN7|GLYM_MOUSE Serine hydroxymethyltransferase, mitochondrial OS=Mus musculus OX=10090 GN=Shmt2 PE=1 SV=1	SHMT2	19.0345100602796	18.0809478789936	19.1857655101986	19.907125015964
Q8CIF6	>sp|Q8CIF6|SIDT2_MOUSE SID1 transmembrane family member 2 OS=Mus musculus OX=10090 GN=Sidt2 PE=1 SV=1	SIDT2	20.6031702173051		20.1092120169832	
Q9WTX5	>sp|Q9WTX5|SKP1_MOUSE S-phase kinase-associated protein 1 OS=Mus musculus OX=10090 GN=Skp1 PE=1 SV=3	SKP1		14.9990443293496	14.7980881824487	
Q8VEM8	>sp|Q8VEM8|S25A3_MOUSE Solute carrier family 25 member 3 OS=Mus musculus OX=10090 GN=Slc25a3 PE=1 SV=1	SLC25A3		18.3565598677387	17.8780882914338	
P48962	>sp|P48962|ADT1_MOUSE ADP/ATP translocase 1 OS=Mus musculus OX=10090 GN=Slc25a4 PE=1 SV=4	SLC25A4	18.4556363132451	18.5481955597657	18.832672765272	19.2608497509788
P51881	>sp|P51881|ADT2_MOUSE ADP/ATP translocase 2 OS=Mus musculus OX=10090 GN=Slc25a5 PE=1 SV=3	SLC25A5	19.5806243026292	17.9154578408203	19.7568536284603	20.6171550241197
A0A1L1SUI3;Q9D1F9	>tr|A0A1L1SUI3|A0A1L1SUI3_MOUSE Isoform of Q9D1F9, Solute carrier family 37 (glucose-6-phosphate transporter), member 4 OS=Mus musculus OX=10090 GN=Slc37a4 PE=1 SV=1;>tr|Q9D1F9|Q9D1F9_MOUSE Solute carrier family 37 (Glucose-6-phosphate transporter), member 4 OS=Mus musculus OX=10090 GN=Slc37a4 PE=1 SV=1	SLC37A4	15.338079847758		15.6036350121793	16.9444577545781
Q6P5F6	>sp|Q6P5F6|S39AA_MOUSE Zinc transporter ZIP10 OS=Mus musculus OX=10090 GN=Slc39a10 PE=1 SV=1	SLC39A10		16.7794899317705	16.5104130404064	16.138520675511
P10852	>sp|P10852|4F2_MOUSE Amino acid transporter heavy chain SLC3A2 OS=Mus musculus OX=10090 GN=Slc3a2 PE=1 SV=1	SLC3A2	19.4704864802927	20.0971272258839	19.7198281095573	18.9709119805137
A0A1L1SVG6	>tr|A0A1L1SVG6|A0A1L1SVG6_MOUSE Isoform of Q8BY89, Choline transporter-like protein OS=Mus musculus OX=10090 GN=Slc44a2 PE=1 SV=1	SLC44A2	16.6877349795777	17.0561050699765	16.6169555430944	
Q8C3K6	>sp|Q8C3K6|SC5A1_MOUSE Sodium/glucose cotransporter 1 OS=Mus musculus OX=10090 GN=Slc5a1 PE=1 SV=1	SLC5A1	13.3046923962916			15.4804751770596
Q9R1B9	>sp|Q9R1B9|SLIT2_MOUSE Slit homolog 2 protein OS=Mus musculus OX=10090 GN=Slit2 PE=2 SV=2	SLIT2	16.5911890531142		16.5671684819148	16.3120520489798
O54988	>sp|O54988|SLK_MOUSE STE20-like serine/threonine-protein kinase OS=Mus musculus OX=10090 GN=Slk PE=1 SV=2	SLK		16.6107437322626	16.0652822053447	
P97801	>sp|P97801|SMN_MOUSE Survival motor neuron protein OS=Mus musculus OX=10090 GN=Smn1 PE=1 SV=1	SMN1	18.9031724197099	19.7123257701146	19.0464092711956	19.3560107098482
Q8CD91	>sp|Q8CD91|SMOC2_MOUSE SPARC-related modular calcium-binding protein 2 OS=Mus musculus OX=10090 GN=Smoc2 PE=1 SV=1	SMOC2		16.9398047696649	18.7066780593322	18.9548995887244
Q9DC77	>sp|Q9DC77|SMPX_MOUSE Small muscular protein OS=Mus musculus OX=10090 GN=Smpx PE=1 SV=2	SMPX		17.3933221104237	18.4141510296877	
Q9CUN6	>sp|Q9CUN6|SMUF1_MOUSE E3 ubiquitin-protein ligase SMURF1 OS=Mus musculus OX=10090 GN=Smurf1 PE=1 SV=2	SMURF1	17.0238895679489	17.0961822807681	16.4015456916251	16.5460197016571
O09044	>sp|O09044|SNP23_MOUSE Synaptosomal-associated protein 23 OS=Mus musculus OX=10090 GN=Snap23 PE=1 SV=1	SNAP23	18.2587913750371	18.7453553818084	18.8124205059656	17.9811354463517
F7D5X7	>tr|F7D5X7|F7D5X7_MOUSE Isoform of Q8BP86, Small nuclear RNA activating complex, polypeptide 4 (Fragment) OS=Mus musculus OX=10090 GN=Snapc4 PE=4 SV=1	SNAPC4	16.0351281771746			18.7129346585921
Q78PY7	>sp|Q78PY7|SND1_MOUSE Staphylococcal nuclease domain-containing protein 1 OS=Mus musculus OX=10090 GN=Snd1 PE=1 SV=1	SND1	17.9116161075337	18.0874505308233	17.7551514978612	18.045065476324
Q62376	>sp|Q62376|RU17_MOUSE U1 small nuclear ribonucleoprotein 70 kDa OS=Mus musculus OX=10090 GN=Snrnp70 PE=1 SV=2	SNRNP70	17.8168175267633	16.9133981349001	18.0754434496726	18.0342575761378
Q62189	>sp|Q62189|SNRPA_MOUSE U1 small nuclear ribonucleoprotein A OS=Mus musculus OX=10090 GN=Snrpa PE=1 SV=3	SNRPA		17.2300489697739	16.7187961209369	
P57784	>sp|P57784|RU2A_MOUSE U2 small nuclear ribonucleoprotein A' OS=Mus musculus OX=10090 GN=Snrpa1 PE=1 SV=2	SNRPA1	16.6962654174327	17.6457256127969	16.8475039017295	
P62317	>sp|P62317|SMD2_MOUSE Small nuclear ribonucleoprotein Sm D2 OS=Mus musculus OX=10090 GN=Snrpd2 PE=1 SV=1	SNRPD2	17.4544390210376	16.782872523611	17.913908927386	18.199949230358
P62320	>sp|P62320|SMD3_MOUSE Small nuclear ribonucleoprotein Sm D3 OS=Mus musculus OX=10090 GN=Snrpd3 PE=1 SV=1	SNRPD3	19.2055775225955	18.9812579622927	19.1198942626519	19.9974536337649
P62305	>sp|P62305|RUXE_MOUSE Small nuclear ribonucleoprotein E OS=Mus musculus OX=10090 GN=Snrpe PE=1 SV=1	SNRPE	19.7001463213018	19.1135593124057	19.9122953682553	20.9147565414651
P62307	>sp|P62307|RUXF_MOUSE Small nuclear ribonucleoprotein F OS=Mus musculus OX=10090 GN=Snrpf PE=1 SV=1	SNRPF	16.3898645490338	16.3563083372313	16.3414545399103	
P63163;P27048	>sp|P63163|RSMN_MOUSE Small nuclear ribonucleoprotein-associated protein N OS=Mus musculus OX=10090 GN=Snrpn PE=1 SV=1;>sp|P27048|RSMB_MOUSE Small nuclear ribonucleoprotein-associated protein B OS=Mus musculus OX=10090 GN=Snrpb PE=1 SV=1	SNRPN;SNRPB	17.7058249316991	17.4605133814044	17.9522054126734	18.3834233286019
A2AKD7	>tr|A2AKD7|A2AKD7_MOUSE Isoform of Q61234, Syntrophin, acidic 1 OS=Mus musculus OX=10090 GN=Snta1 PE=1 SV=1	SNTA1		17.2238062062735	17.4874272849849	
Q99L88	>sp|Q99L88|SNTB1_MOUSE Beta-1-syntrophin OS=Mus musculus OX=10090 GN=Sntb1 PE=1 SV=4	SNTB1	17.26467040453	16.5314141448455	16.3608998994291	
Q61235	>sp|Q61235|SNTB2_MOUSE Beta-2-syntrophin OS=Mus musculus OX=10090 GN=Sntb2 PE=1 SV=2	SNTB2	17.4257772232417	17.9348526919736	17.4762028994895	17.1138515404022
Q9WV80	>sp|Q9WV80|SNX1_MOUSE Sorting nexin-1 OS=Mus musculus OX=10090 GN=Snx1 PE=1 SV=1	SNX1	16.3723366712085	16.6400033016483	16.9469007992338	
Q3V2H3	>tr|Q3V2H3|Q3V2H3_MOUSE Isoform of O70493, Sorting nexin 12 OS=Mus musculus OX=10090 GN=Snx12 PE=1 SV=1	SNX12	18.5061578069622	17.7007238620978	17.6077540735561	19.313480800931
Q8C788	>tr|Q8C788|Q8C788_MOUSE Isoform of Q91ZR2, Sorting nexin OS=Mus musculus OX=10090 GN=Snx18 PE=1 SV=1	SNX18		15.9237212475827	16.2704255104897	
Q9CWK8	>sp|Q9CWK8|SNX2_MOUSE Sorting nexin-2 OS=Mus musculus OX=10090 GN=Snx2 PE=1 SV=2	SNX2	19.0954635709288	19.2972196413296	19.2703595956811	
Q78ZM0	>tr|Q78ZM0|Q78ZM0_MOUSE Isoform of O70492, Sorting nexin-3 OS=Mus musculus OX=10090 GN=Snx3 PE=1 SV=1	SNX3	17.8290111524118	18.2074164774745	18.1935932224346	18.2412386000809
Q9D8U8	>sp|Q9D8U8|SNX5_MOUSE Sorting nexin-5 OS=Mus musculus OX=10090 GN=Snx5 PE=1 SV=1	SNX5	17.8637668337114	17.6049800245009	17.6853316573357	17.7009756424571
Q6P8X1	>sp|Q6P8X1|SNX6_MOUSE Sorting nexin-6 OS=Mus musculus OX=10090 GN=Snx6 PE=1 SV=2	SNX6	17.6435607124538		17.4680485115704	18.5943857562604
Q91VH2	>sp|Q91VH2|SNX9_MOUSE Sorting nexin-9 OS=Mus musculus OX=10090 GN=Snx9 PE=1 SV=1	SNX9	16.7780495543177	17.9381096461004	17.2402801817193	16.7152866338831
