protein_id	fasta_headers	gene_symbols_or_id	FS1-L	FS2-L	FW1-L	FW2-L
P49962	>sp|P49962|SRP09_MOUSE Signal recognition particle 9 kDa protein OS=Mus musculus OX=10090 GN=Srp9 PE=1 SV=2	SRP9	20.1134354898676	19.2353850587738	18.9901252973486	18.8149389769633
O70551	>sp|O70551|SRPK1_MOUSE SRSF protein kinase 1 OS=Mus musculus OX=10090 GN=Srpk1 PE=1 SV=2	SRPK1	19.5281796627901	19.3751123291784	19.0167371282113	19.0269367387698
O54781	>sp|O54781|SRPK2_MOUSE SRSF protein kinase 2 OS=Mus musculus OX=10090 GN=Srpk2 PE=1 SV=2	SRPK2		17.1419959449287	17.4922945953798	17.6865321363443
F6VF36	>tr|F6VF36|F6VF36_MOUSE Isoform of Q9DBG7, Signal recognition particle receptor ('docking protein') (Fragment) OS=Mus musculus OX=10090 GN=Srpra PE=1 SV=1	SRPRA		14.5535245235509	15.8507504165281	16.003323153516
Q9DBG7	>sp|Q9DBG7|SRPRA_MOUSE Signal recognition particle receptor subunit alpha OS=Mus musculus OX=10090 GN=Srpra PE=1 SV=1	SRPRA	20.5869293267857	20.4554583106948	20.2219124310231	20.3697573024014
P47758	>sp|P47758|SRPRB_MOUSE Signal recognition particle receptor subunit beta OS=Mus musculus OX=10090 GN=Srprb PE=1 SV=1	SRPRB	17.6249808433034	18.4127439839181	18.8005307536431	18.8728693924712
Q52KI8	>sp|Q52KI8|SRRM1_MOUSE Serine/arginine repetitive matrix protein 1 OS=Mus musculus OX=10090 GN=Srrm1 PE=1 SV=2	SRRM1	17.8743415734112		17.5086348289512	17.4439082883947
Q8BTI8	>sp|Q8BTI8|SRRM2_MOUSE Serine/arginine repetitive matrix protein 2 OS=Mus musculus OX=10090 GN=Srrm2 PE=1 SV=3	SRRM2	20.4254083759853	20.4410316051091	20.0324352121389	19.8551586946494
Q99MR6	>sp|Q99MR6|SRRT_MOUSE Serrate RNA effector molecule homolog OS=Mus musculus OX=10090 GN=Srrt PE=1 SV=1	SRRT	19.1484322833959	18.3285250514225	18.9618185879008	18.9281715736526
Q6PDM2	>sp|Q6PDM2|SRSF1_MOUSE Serine/arginine-rich splicing factor 1 OS=Mus musculus OX=10090 GN=Srsf1 PE=1 SV=3	SRSF1	19.46385545654	19.7329118107972	19.4851921033326	19.2026765241543
Q3TFP0	>tr|Q3TFP0|Q3TFP0_MOUSE Isoform of Q9R0U0, Serine and arginine-rich splicing factor 10 OS=Mus musculus OX=10090 GN=Srsf10 PE=1 SV=1	SRSF10	20.0773353138662	20.1097685850041	20.195212737383	20.1553956648512
E9Q6E5;F6RDI8;Q3UIX4;D3Z4B0	>tr|E9Q6E5|E9Q6E5_MOUSE Isoform of Q3UIX4, Serine and arginine-rich splicing factor 11 OS=Mus musculus OX=10090 GN=Srsf11 PE=1 SV=1;>tr|F6RDI8|F6RDI8_MOUSE Isoform of Q3UIX4, Serine and arginine-rich splicing factor 11 (Fragment) OS=Mus musculus OX=10090 GN=Srsf11 PE=1 SV=1;>tr|Q3UIX4|Q3UIX4_MOUSE Serine and arginine-rich splicing factor 11 OS=Mus musculus OX=10090 GN=Srsf11 PE=1 SV=1;>tr|D3Z4B0|D3Z4B0_MOUSE Isoform of Q3UIX4, Serine and arginine-rich splicing factor 11 (Fragment) OS=Mus musculus OX=10090 GN=Srsf11 PE=1 SV=1	SRSF11	19.831642920856	20.471345834788	21.1717502680901	21.0906229921619
Q62093	>sp|Q62093|SRSF2_MOUSE Serine/arginine-rich splicing factor 2 OS=Mus musculus OX=10090 GN=Srsf2 PE=1 SV=4	SRSF2	20.8471198227091	20.8761626213619	21.0165397229564	20.9085921634314
P84104	>sp|P84104|SRSF3_MOUSE Serine/arginine-rich splicing factor 3 OS=Mus musculus OX=10090 GN=Srsf3 PE=1 SV=1	SRSF3	21.4968511114988	21.1031866241048	21.9696034393989	21.9163986072783
Q8VE97	>sp|Q8VE97|SRSF4_MOUSE Serine/arginine-rich splicing factor 4 OS=Mus musculus OX=10090 GN=Srsf4 PE=2 SV=1	SRSF4	17.1188741169739	18.0576713979455	18.7574369253386	18.9640155179887
O35326	>sp|O35326|SRSF5_MOUSE Serine/arginine-rich splicing factor 5 OS=Mus musculus OX=10090 GN=Srsf5 PE=1 SV=2	SRSF5	21.4408544704321	21.6800423171724	21.6912493131198	21.5900213220551
Q3TWW8	>sp|Q3TWW8|SRSF6_MOUSE Serine/arginine-rich splicing factor 6 OS=Mus musculus OX=10090 GN=Srsf6 PE=1 SV=1	SRSF6	20.5052259463017	20.8362241602468	21.1793164512884	21.2114334162717
Q8BL97	>sp|Q8BL97|SRSF7_MOUSE Serine/arginine-rich splicing factor 7 OS=Mus musculus OX=10090 GN=Srsf7 PE=1 SV=1	SRSF7	21.4310702833439	21.1251338769323	21.0257546290799	21.1858780046275
Q9D0B0	>sp|Q9D0B0|SRSF9_MOUSE Serine/arginine-rich splicing factor 9 OS=Mus musculus OX=10090 GN=Srsf9 PE=1 SV=1	SRSF9	19.8259157778381	19.7451036119585	19.6367014096757	19.4448498336682
P32067	>sp|P32067|LA_MOUSE Lupus La protein homolog OS=Mus musculus OX=10090 GN=Ssb PE=1 SV=1	SSB	19.781476982116	20.2620135628377	20.4159137180406	20.4509681941688
Q9CYR0	>sp|Q9CYR0|SSBP_MOUSE Single-stranded DNA-binding protein, mitochondrial OS=Mus musculus OX=10090 GN=Ssbp1 PE=1 SV=1	SSBP1	20.110890601421	20.6265920076811	20.0248375275974	20.0872410906703
Q9CY50	>sp|Q9CY50|SSRA_MOUSE Translocon-associated protein subunit alpha OS=Mus musculus OX=10090 GN=Ssr1 PE=1 SV=1	SSR1		18.2704412220814	19.0063368644867	18.825974561394
Q9CPW5	>sp|Q9CPW5|SSRB_MOUSE Translocon-associated protein subunit beta OS=Mus musculus OX=10090 GN=Ssr2 PE=1 SV=1	SSR2	20.7432566730037	20.7655911532573	20.6937413023987	20.7709509456822
Q9DCF9	>sp|Q9DCF9|SSRG_MOUSE Translocon-associated protein subunit gamma OS=Mus musculus OX=10090 GN=Ssr3 PE=1 SV=1	SSR3	20.231776376817	19.6964687924187	19.2736631035385	19.2535744157887
Q08943	>sp|Q08943|SSRP1_MOUSE FACT complex subunit SSRP1 OS=Mus musculus OX=10090 GN=Ssrp1 PE=1 SV=2	SSRP1		18.4128249066511	18.0076926130701	18.2240827826512
Q9CY97	>sp|Q9CY97|SSU72_MOUSE RNA polymerase II subunit A C-terminal domain phosphatase SSU72 OS=Mus musculus OX=10090 GN=Ssu72 PE=1 SV=1	SSU72	18.6962123021658	19.3560230979584	19.2798167883984	19.4132677287096
Q99L47	>sp|Q99L47|F10A1_MOUSE Hsc70-interacting protein OS=Mus musculus OX=10090 GN=St13 PE=1 SV=1	ST13	21.4414701919236	21.5350726689548	21.2190394480202	21.3602109947422
Q8BZ71	>sp|Q8BZ71|STAC3_MOUSE SH3 and cysteine-rich domain-containing protein 3 OS=Mus musculus OX=10090 GN=Stac3 PE=1 SV=1	STAC3	20.6347974498579	20.4002313485223	18.5228351314122	18.7170843315882
O70576	>sp|O70576|STAG3_MOUSE Cohesin subunit SA-3 OS=Mus musculus OX=10090 GN=Stag3 PE=1 SV=2	STAG3		17.7938393830769	17.9795733083323	17.9017618820061
P70297	>sp|P70297|STAM1_MOUSE Signal transducing adapter molecule 1 OS=Mus musculus OX=10090 GN=Stam PE=1 SV=3	STAM		17.3871357023661	18.6849638581464	18.2952245288321
O88811	>sp|O88811|STAM2_MOUSE Signal transducing adapter molecule 2 OS=Mus musculus OX=10090 GN=Stam2 PE=1 SV=1	STAM2	18.5205741158574	19.0903804939632	18.9340832815363	18.8066546274232
Q9CQ26	>sp|Q9CQ26|STABP_MOUSE STAM-binding protein OS=Mus musculus OX=10090 GN=Stambp PE=1 SV=1	STAMBP	18.4239475754119		18.3215031461085	18.4849896018152
Q923Q2	>sp|Q923Q2|STA13_MOUSE StAR-related lipid transfer protein 13 OS=Mus musculus OX=10090 GN=Stard13 PE=1 SV=5	STARD13	17.8226950962808	17.7693421190273	18.5004782336092	18.5133301503725
Q9EPQ7	>sp|Q9EPQ7|STAR5_MOUSE StAR-related lipid transfer protein 5 OS=Mus musculus OX=10090 GN=Stard5 PE=1 SV=2	STARD5		17.7228732030618	18.9690830808095	18.6284251284642
A2A5R8;Q9DBE7	>tr|A2A5R8|A2A5R8_MOUSE Isoform of Q9Z108, Staufen double-stranded RNA binding protein 1 OS=Mus musculus OX=10090 GN=Stau1 PE=1 SV=1;>tr|Q9DBE7|Q9DBE7_MOUSE Isoform of Q9Z108, Staufen (RNA binding protein) homolog 1 (Drosophila) OS=Mus musculus OX=10090 GN=Stau1 PE=1 SV=1	STAU1	20.327889556497	20.243380842773	20.1690479964237	19.9276343519336
Q8CJ67	>sp|Q8CJ67|STAU2_MOUSE Double-stranded RNA-binding protein Staufen homolog 2 OS=Mus musculus OX=10090 GN=Stau2 PE=1 SV=1	STAU2		17.2344143570068	17.6896264604673	17.8093284665326
Q8C7E7	>sp|Q8C7E7|STBD1_MOUSE Starch-binding domain-containing protein 1 OS=Mus musculus OX=10090 GN=Stbd1 PE=1 SV=1	STBD1	19.3398860309138	19.1734786843819	19.2910104490677	18.9006524949161
Q8CI59	>sp|Q8CI59|STEA3_MOUSE Metalloreductase STEAP3 OS=Mus musculus OX=10090 GN=Steap3 PE=1 SV=1	STEAP3	21.2512521595924	20.795387804379	19.8065599450469	20.060551972185
P70302	>sp|P70302|STIM1_MOUSE Stromal interaction molecule 1 OS=Mus musculus OX=10090 GN=Stim1 PE=1 SV=2	STIM1	17.5030535412135		17.6042437854997	17.8356590709762
P83093	>sp|P83093|STIM2_MOUSE Stromal interaction molecule 2 OS=Mus musculus OX=10090 GN=Stim2 PE=1 SV=2	STIM2	20.679681416322	21.0540780311925	20.5801517078824	20.4999243220588
Q60864	>sp|Q60864|STIP1_MOUSE Stress-induced-phosphoprotein 1 OS=Mus musculus OX=10090 GN=Stip1 PE=1 SV=1	STIP1	21.2121778965249	20.6147710902773	20.3155740816641	20.4401504807754
Q99KH8	>sp|Q99KH8|STK24_MOUSE Serine/threonine-protein kinase 24 OS=Mus musculus OX=10090 GN=Stk24 PE=1 SV=1	STK24	20.904949518605	19.9403434327083	19.1946175010455	19.6189125352017
Q91VJ4	>sp|Q91VJ4|STK38_MOUSE Serine/threonine-protein kinase 38 OS=Mus musculus OX=10090 GN=Stk38 PE=1 SV=1	STK38		19.8341039274004		18.1671339711455
Q9Z1W9	>sp|Q9Z1W9|STK39_MOUSE STE20/SPS1-related proline-alanine-rich protein kinase OS=Mus musculus OX=10090 GN=Stk39 PE=1 SV=1	STK39		17.2680452059355	18.231066827365	18.211002664346
P54227	>sp|P54227|STMN1_MOUSE Stathmin OS=Mus musculus OX=10090 GN=Stmn1 PE=1 SV=2	STMN1	22.00029401442	21.8093689837819	21.3331747950332	21.4225060156475
P54116	>sp|P54116|STOM_MOUSE Stomatin OS=Mus musculus OX=10090 GN=Stom PE=1 SV=3	STOM	19.0324163758871	18.326115721581	18.3100709398973	18.4546882268562
F6WI02	>tr|F6WI02|F6WI02_MOUSE Isoform of Q99JB2, Stomatin (Epb7.2)-like 2 (Fragment) OS=Mus musculus OX=10090 GN=Stoml2 PE=1 SV=1	STOML2	19.100269414056	17.4414519940848	17.3417736141177	17.6240243165014
Q99JB2	>sp|Q99JB2|STML2_MOUSE Stomatin-like protein 2, mitochondrial OS=Mus musculus OX=10090 GN=Stoml2 PE=1 SV=1	STOML2		17.8712462119997	18.0975965723345	17.8643213239562
Q8CDJ8	>sp|Q8CDJ8|STON1_MOUSE Stonin-1 OS=Mus musculus OX=10090 GN=Ston1 PE=1 SV=2	STON1		17.4697133093281	19.1069952549205	19.2312251025258
Q9Z1Z2	>sp|Q9Z1Z2|STRAP_MOUSE Serine-threonine kinase receptor-associated protein OS=Mus musculus OX=10090 GN=Strap PE=1 SV=2	STRAP	18.1151642842486	18.5983022969037	18.0786519256522	18.3529204931325
Q8C079	>sp|Q8C079|STRP1_MOUSE Striatin-interacting protein 1 OS=Mus musculus OX=10090 GN=Strip1 PE=1 SV=2	STRIP1		16.8193861922553	17.1252881079142	16.7961996556222
O55106	>sp|O55106|STRN_MOUSE Striatin OS=Mus musculus OX=10090 GN=Strn PE=1 SV=2	STRN		19.8609828973074	20.0224415576975	19.9970713167143
B2RQS1	>tr|B2RQS1|B2RQS1_MOUSE Isoform of Q9ERG2, Striatin, calmodulin binding protein 3 OS=Mus musculus OX=10090 GN=Strn3 PE=1 SV=1	STRN3	19.510431379667	19.474594943037	19.4192923214641	19.5115397676937
P58404	>sp|P58404|STRN4_MOUSE Striatin-4 OS=Mus musculus OX=10090 GN=Strn4 PE=1 SV=2	STRN4	18.476441853646	18.8193890206105	18.7064303476895	18.692023425243
P46978	>sp|P46978|STT3A_MOUSE Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A OS=Mus musculus OX=10090 GN=Stt3a PE=1 SV=1	STT3A		19.0927647194619	18.6651743717818	18.3009645940138
Q9WUD1	>sp|Q9WUD1|CHIP_MOUSE E3 ubiquitin-protein ligase CHIP OS=Mus musculus OX=10090 GN=Stub1 PE=1 SV=1	STUB1	19.3152298133208	19.9135962602474	20.3825287115968	20.260205096143
Q9ER00	>sp|Q9ER00|STX12_MOUSE Syntaxin-12 OS=Mus musculus OX=10090 GN=Stx12 PE=1 SV=1	STX12	19.0444468576835	19.0217774887579	20.3028167987624	20.253631200948
Q8BVI5	>sp|Q8BVI5|STX16_MOUSE Syntaxin-16 OS=Mus musculus OX=10090 GN=Stx16 PE=1 SV=3	STX16	20.1532444643067	20.203592728693	20.1444425951124	20.1918717458911
Q9D0I4	>sp|Q9D0I4|STX17_MOUSE Syntaxin-17 OS=Mus musculus OX=10090 GN=Stx17 PE=1 SV=1	STX17	18.4673827753203	19.0654922200224	19.4219837568839	19.1827079622938
Q8VDS8	>sp|Q8VDS8|STX18_MOUSE Syntaxin-18 OS=Mus musculus OX=10090 GN=Stx18 PE=1 SV=2	STX18	18.4214210266975	18.825786685678	17.9212447244904	
P70452	>sp|P70452|STX4_MOUSE Syntaxin-4 OS=Mus musculus OX=10090 GN=Stx4 PE=1 SV=1	STX4	18.6720143270851	18.3225396365205	18.4777553921928	18.6299023141475
Q8K1E0	>sp|Q8K1E0|STX5_MOUSE Syntaxin-5 OS=Mus musculus OX=10090 GN=Stx5 PE=1 SV=3	STX5	18.8071359671343	19.0276995052214	18.953967837191	18.8981266253006
Q8BH40	>tr|Q8BH40|Q8BH40_MOUSE Isoform of O70439, Syntaxin-7 OS=Mus musculus OX=10090 GN=Stx7 PE=1 SV=1	STX7		18.1192015157446	19.1318586152333	19.0497330328273
O08599	>sp|O08599|STXB1_MOUSE Syntaxin-binding protein 1 OS=Mus musculus OX=10090 GN=Stxbp1 PE=1 SV=2	STXBP1	19.4395020674163	19.0856804069508	19.2309185692886	19.261496194901
Q60770	>sp|Q60770|STXB3_MOUSE Syntaxin-binding protein 3 OS=Mus musculus OX=10090 GN=Stxbp3 PE=1 SV=1	STXBP3	19.6151865515795	19.5893153577579	20.2134789875932	20.471374578269
Q148W8	>sp|Q148W8|STYL2_MOUSE Serine/threonine/tyrosine-interacting-like protein 2 OS=Mus musculus OX=10090 GN=Styxl2 PE=1 SV=1	STYXL2	19.6881141196451	19.6733027582779	19.1113976097103	19.1970389494665
P11031	>sp|P11031|TCP4_MOUSE Activated RNA polymerase II transcriptional coactivator p15 OS=Mus musculus OX=10090 GN=Sub1 PE=1 SV=3	SUB1	19.0327384322336	19.4787813154275	19.9326615659688	19.802277936784
Q9Z2I9	>sp|Q9Z2I9|SUCB1_MOUSE Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial OS=Mus musculus OX=10090 GN=Sucla2 PE=1 SV=2	SUCLA2	18.9794643976075	18.7483393377544	19.1765700352841	19.366689808988
Q9WUM5	>sp|Q9WUM5|SUCA_MOUSE Succinate--CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial OS=Mus musculus OX=10090 GN=Suclg1 PE=1 SV=4	SUCLG1	19.7003231409167	19.1375440174935	19.0495967489377	19.3398784656156
Q9Z2I8	>sp|Q9Z2I8|SUCB2_MOUSE Succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial OS=Mus musculus OX=10090 GN=Suclg2 PE=1 SV=3	SUCLG2	18.659958251539	18.2448386883951	18.4001003515962	18.4850249485618
Q8C341	>sp|Q8C341|SUCO_MOUSE SUN domain-containing ossification factor OS=Mus musculus OX=10090 GN=Suco PE=1 SV=3	SUCO	19.5276987383932	20.0995794659454	19.2359030832954	19.3657551092235
Q9CX34	>sp|Q9CX34|SGT1_MOUSE Protein SGT1 homolog OS=Mus musculus OX=10090 GN=Sugt1 PE=1 SV=3	SUGT1	18.7537431159106	18.646410624723	19.9326920734843	19.8486662361937
Q8K007	>sp|Q8K007|SULF1_MOUSE Extracellular sulfatase Sulf-1 OS=Mus musculus OX=10090 GN=Sulf1 PE=1 SV=1	SULF1	19.7107650713618	19.6454120772769	19.8426060212848	19.6069787109618
Q8R0F3	>sp|Q8R0F3|SUMF1_MOUSE Formylglycine-generating enzyme OS=Mus musculus OX=10090 GN=Sumf1 PE=1 SV=2	SUMF1	20.0993633562665	19.7205552212109	19.3576893520195	19.3272039303614
Q8BPG6	>sp|Q8BPG6|SUMF2_MOUSE Inactive C-alpha-formylglycine-generating enzyme 2 OS=Mus musculus OX=10090 GN=Sumf2 PE=1 SV=2	SUMF2	20.1129150215533	20.0690498881058	19.3849574605628	19.348928632042
P63166	>sp|P63166|SUMO1_MOUSE Small ubiquitin-related modifier 1 OS=Mus musculus OX=10090 GN=Sumo1 PE=1 SV=1	SUMO1	21.1866443538888	21.1222312423215	20.0882062877309	20.2268296598179
D3YW94	>tr|D3YW94|D3YW94_MOUSE Isoform of P61957, Small ubiquitin-like modifier 2 OS=Mus musculus OX=10090 GN=Sumo2 PE=3 SV=1	SUMO2	19.4841760048221	19.189286019698	19.9084617807315	19.8550908419135
P61957;Q9Z172	>sp|P61957|SUMO2_MOUSE Small ubiquitin-related modifier 2 OS=Mus musculus OX=10090 GN=Sumo2 PE=1 SV=1;>sp|Q9Z172|SUMO3_MOUSE Small ubiquitin-related modifier 3 OS=Mus musculus OX=10090 GN=Sumo3 PE=1 SV=1	SUMO2;SUMO3	19.8485606064994	19.7601795761838	21.1063961794914	21.2087728336054
Q8BJS4	>sp|Q8BJS4|SUN2_MOUSE SUN domain-containing protein 2 OS=Mus musculus OX=10090 GN=Sun2 PE=1 SV=3	SUN2	19.833299754646	19.4692940725003	19.512799600255	19.4726046203072
Q7TT00	>sp|Q7TT00|SP20H_MOUSE Transcription factor SPT20 homolog OS=Mus musculus OX=10090 GN=Supt20h PE=1 SV=1	SUPT20H		17.6103690244425	18.1101588895451	18.0519276899464
P63271;Q9Z199	>sp|P63271|SPT4A_MOUSE Transcription elongation factor SPT4-A OS=Mus musculus OX=10090 GN=Supt4h1a PE=2 SV=1;>sp|Q9Z199|SPT4B_MOUSE Transcription elongation factor SPT4-B OS=Mus musculus OX=10090 GN=Supt4h1b PE=2 SV=1	SUPT4H1A;SUPT4H1B		19.4867208026441	22.3603656873867	22.147219572978
O55201	>sp|O55201|SPT5H_MOUSE Transcription elongation factor SPT5 OS=Mus musculus OX=10090 GN=Supt5h PE=1 SV=1	SUPT5H	18.5658085548333	19.0848462484974	19.4286368286203	19.6739908367581
Q62383	>sp|Q62383|SPT6H_MOUSE Transcription elongation factor SPT6 OS=Mus musculus OX=10090 GN=Supt6h PE=1 SV=2	SUPT6H	19.2719273514288	19.2716235481495	19.2153513802948	19.2545076281874
Q9CZV5	>sp|Q9CZV5|ST65G_MOUSE STAGA complex 65 subunit gamma OS=Mus musculus OX=10090 GN=Supt7l PE=1 SV=1	SUPT7L		17.3135292728229	17.6627826331637	17.7408183724155
P09925	>sp|P09925|SURF1_MOUSE Surfeit locus protein 1 OS=Mus musculus OX=10090 GN=Surf1 PE=1 SV=3	SURF1	20.6507431339275	20.0302487710115	19.1441445288067	
P70279	>sp|P70279|SURF6_MOUSE Surfeit locus protein 6 OS=Mus musculus OX=10090 GN=Surf6 PE=1 SV=1	SURF6	21.0998296988397	20.3834833704794	18.8641764141362	18.8610466436314
Q80U70	>sp|Q80U70|SUZ12_MOUSE Polycomb protein Suz12 OS=Mus musculus OX=10090 GN=Suz12 PE=1 SV=2	SUZ12		16.6300666173696	16.1895941397568	16.768027362537
Q99LQ4	>sp|Q99LQ4|SVBP_MOUSE Small vasohibin-binding protein OS=Mus musculus OX=10090 GN=Svbp PE=1 SV=1	SVBP	21.4632439343237	21.4896360758304	22.2747145984554	21.8483466129139
A2AVA0	>sp|A2AVA0|SVEP1_MOUSE Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 OS=Mus musculus OX=10090 GN=Svep1 PE=1 SV=1	SVEP1	18.9747057082077	18.1413223084551	17.4984014855718	
Q8K4L3	>sp|Q8K4L3|SVIL_MOUSE Supervillin OS=Mus musculus OX=10090 GN=Svil PE=1 SV=1	SVIL	19.1200079397947	19.0377200904894	18.9936305489706	18.9696256112626
Q6A028	>sp|Q6A028|SWP70_MOUSE Switch-associated protein 70 OS=Mus musculus OX=10090 GN=Swap70 PE=1 SV=2	SWAP70	19.1797605995512	16.734522025243	17.7517564085253	17.6942072626013
A0A0A0MQ99	>tr|A0A0A0MQ99|A0A0A0MQ99_MOUSE Isoform of Q8K3D3, DNA repair protein SWI5 homolog OS=Mus musculus OX=10090 GN=Swi5 PE=1 SV=2	SWI5	23.5725636326886	21.3523951649324	23.2309789229146	21.1993510212513
Q9D5V6	>sp|Q9D5V6|SYAP1_MOUSE Synapse-associated protein 1 OS=Mus musculus OX=10090 GN=Syap1 PE=1 SV=1	SYAP1	22.2262710144566	21.4579712367187	21.54057796131	21.1364046849519
Q9EPM5	>sp|Q9EPM5|SYNCI_MOUSE Syncoilin OS=Mus musculus OX=10090 GN=Sync PE=1 SV=1	SYNC	20.2060407327954	20.5521734355225	20.2596411296413	20.3210327468085
A0A0R4J259	>tr|A0A0R4J259|A0A0R4J259_MOUSE Isoform of Q7TMK9, Synaptotagmin binding, cytoplasmic RNA interacting protein OS=Mus musculus OX=10090 GN=Syncrip PE=1 SV=1	SYNCRIP	21.3105489610517	21.553954727971	21.7522046594712	21.7892038164434
Q6ZWR6	>sp|Q6ZWR6|SYNE1_MOUSE Nesprin-1 OS=Mus musculus OX=10090 GN=Syne1 PE=1 SV=2	SYNE1		18.9409938933017	18.4909459194678	18.5898104611695
Q8CHC4	>sp|Q8CHC4|SYNJ1_MOUSE Synaptojanin-1 OS=Mus musculus OX=10090 GN=Synj1 PE=1 SV=3	SYNJ1		16.9446043395859		17.3033576291864
Q9D2G5	>sp|Q9D2G5|SYNJ2_MOUSE Synaptojanin-2 OS=Mus musculus OX=10090 GN=Synj2 PE=1 SV=2	SYNJ2		16.6987559274467	17.018823898264	17.0626990363817
Q9D6K5	>sp|Q9D6K5|SYJ2B_MOUSE Synaptojanin-2-binding protein OS=Mus musculus OX=10090 GN=Synj2bp PE=1 SV=1	SYNJ2BP		18.1429192779515	18.4929337766927	18.3666269656777
E9Q3E2	>tr|E9Q3E2|E9Q3E2_MOUSE Isoform of Q8CC35, Synaptopodin OS=Mus musculus OX=10090 GN=Synpo PE=1 SV=1	SYNPO	18.6979874438862	18.668175255386	19.0216806096919	18.9608008641904
D3YVV9;E9Q1U2	>tr|D3YVV9|D3YVV9_MOUSE Isoform of Q91YE8, Synaptopodin 2 OS=Mus musculus OX=10090 GN=Synpo2 PE=1 SV=1;>tr|E9Q1U2|E9Q1U2_MOUSE Isoform of Q91YE8, Synaptopodin 2 OS=Mus musculus OX=10090 GN=Synpo2 PE=1 SV=1	SYNPO2	18.6821628011513	18.9133358571423	18.7658594506406	18.6539708658081
Q91YE8	>sp|Q91YE8|SYNP2_MOUSE Synaptopodin-2 OS=Mus musculus OX=10090 GN=Synpo2 PE=1 SV=2	SYNPO2	22.0828375299479	22.1479543373672	20.4438491111401	20.6303142169426
Q8BWB1	>sp|Q8BWB1|SYP2L_MOUSE Synaptopodin 2-like protein OS=Mus musculus OX=10090 GN=Synpo2l PE=1 SV=1	SYNPO2L	21.6515743955501	21.718248615002	21.1407068040412	21.2225754600901
Q9DBY1	>sp|Q9DBY1|SYVN1_MOUSE E3 ubiquitin-protein ligase synoviolin OS=Mus musculus OX=10090 GN=Syvn1 PE=1 SV=3	SYVN1		17.1398392002344	16.332725538045	16.8466834216142
Q6NXN1	>sp|Q6NXN1|SZRD1_MOUSE SUZ RNA-binding domain-containing OS=Mus musculus OX=10090 GN=Szrd1 PE=1 SV=1	SZRD1	18.7061684575239	18.2859175876531	17.9030522027602	18.1337911307845
A2A9C3	>sp|A2A9C3|SZT2_MOUSE KICSTOR complex protein SZT2 OS=Mus musculus OX=10090 GN=Szt2 PE=1 SV=1	SZT2	17.6842647593671		18.2387288815143	18.0145777009284
Q6Y685	>sp|Q6Y685|TACC1_MOUSE Transforming acidic coiled-coil-containing protein 1 OS=Mus musculus OX=10090 GN=Tacc1 PE=1 SV=1	TACC1	19.7275559312057	19.9483601220691	20.3376118505692	20.3236715747534
E9Q8T1	>tr|E9Q8T1|E9Q8T1_MOUSE Isoform of Q9JJG0, Transforming, acidic coiled-coil containing protein 2 OS=Mus musculus OX=10090 GN=Tacc2 PE=1 SV=1	TACC2		17.2509347480202	16.3378840887971	16.1992387209477
Q8K0H5	>sp|Q8K0H5|TAF10_MOUSE Transcription initiation factor TFIID subunit 10 OS=Mus musculus OX=10090 GN=Taf10 PE=1 SV=1	TAF10	17.8163538813193	16.796569794471	16.3980209653243	16.2990384658207
F6QCI0;Q8BQ46	>tr|F6QCI0|F6QCI0_MOUSE Isoform of Q8BQ46, TATA-box binding protein associated factor 15 (Fragment) OS=Mus musculus OX=10090 GN=Taf15 PE=1 SV=1;>tr|Q8BQ46|Q8BQ46_MOUSE TAF15 RNA polymerase II, TATA box binding protein (TBP)-associated factor OS=Mus musculus OX=10090 GN=Taf15 PE=1 SV=1	TAF15	21.4944067357823	21.6380519798536	20.8553753885272	22.0357908206857
A0A2I3BPN6;E9QAP7	>tr|A0A2I3BPN6|A0A2I3BPN6_MOUSE Isoform of E9QAP7, TATA-box binding protein associated factor 4 OS=Mus musculus OX=10090 GN=Taf4 PE=1 SV=1;>tr|E9QAP7|E9QAP7_MOUSE TATA-box binding protein associated factor 4 OS=Mus musculus OX=10090 GN=Taf4 PE=1 SV=1	TAF4	19.0386064580001	19.13389474409	18.608482581847	18.4622808243924
P37804	>sp|P37804|TAGL_MOUSE Transgelin OS=Mus musculus OX=10090 GN=Tagln PE=1 SV=3	TAGLN	19.674316008161	20.2192328343007	21.68786275631	21.5547938741627
Q9WVA4	>sp|Q9WVA4|TAGL2_MOUSE Transgelin-2 OS=Mus musculus OX=10090 GN=Tagln2 PE=1 SV=4	TAGLN2	20.398974805571	20.0967633270666	20.3805588728234	20.2889528883386
Q93092	>sp|Q93092|TALDO_MOUSE Transaldolase OS=Mus musculus OX=10090 GN=Taldo1 PE=1 SV=2	TALDO1	20.4336361581811	19.9161888057256	19.6743425866513	19.9790931962086
Q9JJA9	>sp|Q9JJA9|GRASP_MOUSE General receptor for phosphoinositides 1-associated scaffold protein OS=Mus musculus OX=10090 GN=Tamalin PE=1 SV=2	TAMALIN		18.1778254036543	17.4093857802456	
Q3TUH1	>sp|Q3TUH1|TAM41_MOUSE Phosphatidate cytidylyltransferase, mitochondrial OS=Mus musculus OX=10090 GN=Tamm41 PE=1 SV=2	TAMM41		18.7374181598715	19.0392727020645	18.6182463212252
