protein_id	fasta_headers	gene_symbols_or_id	FS1-L	FS2-L	FS1-S	FS2-S	FW1-L	FW2-L	FW1-S	FW2-S	MS1-L	MS2-L	MS1-S	MS2-S	MS1d4-Exo	MS2d4-Exo	MS1d4-L	MS2d4-L	MS1d4-S	MS2d4-S	MW1-L	MW2-L	MW1-S	MW2-S	MW1d4-Exo	MW2d4-Exo	MW1d4-L	MW2d4-L	MW1d4-S	MW2d4-S
P82348	>sp|P82348|SGCG_MOUSE Gamma-sarcoglycan OS=Mus musculus OX=10090 GN=Sgcg PE=1 SV=2	SGCG		18.9635830048173			20.3849234109191	20.5453980027165							16.6189711987285		18.6273765066374	21.0787573662108			17.2389937039822	17.9315547752732			17.5414598734724	16.2253567865639		18.1907619175081		
Q9DA08	>sp|Q9DA08|SGF29_MOUSE SAGA-associated factor 29 OS=Mus musculus OX=10090 GN=Sgf29 PE=1 SV=1	SGF29		17.738165535302		14.8846496528114	18.9455222543376	18.793616744999	16.8665652711317	16.4688086502814	18.0761585909316	18.0805591911591	16.8554454706804	15.1323547307463			17.6241177109458	18.7759117491766	15.7889184778257	16.7294481926892	18.1518113800001	18.2417297858784					16.7212297495346	16.778511037638	16.2877678483221	16.2593082230038
Q9ERE3;Q9QZS5	>sp|Q9ERE3|SGK3_MOUSE Serine/threonine-protein kinase Sgk3 OS=Mus musculus OX=10090 GN=Sgk3 PE=1 SV=1;>sp|Q9QZS5|SGK2_MOUSE Serine/threonine-protein kinase Sgk2 OS=Mus musculus OX=10090 GN=Sgk2 PE=1 SV=1	SGK3;SGK2					22.8593986689299	23.306037762721			22.2418127009843	22.954330517186			18.391751243085	19.5926723684273		22.9319129716538			22.9903681915945	21.9324159037806			18.4670084426879			20.4603799006796		
Q8VCQ6	>sp|Q8VCQ6|SMS1_MOUSE Phosphatidylcholine:ceramide cholinephosphotransferase 1 OS=Mus musculus OX=10090 GN=Sgms1 PE=1 SV=2	SGMS1	15.9191147182354		18.446408904537						17.1249290466025	16.4123118215932									16.8189441039453	17.0797035215461							19.781539014621	19.545484889633
Q8R0X7	>sp|Q8R0X7|SGPL1_MOUSE Sphingosine-1-phosphate lyase 1 OS=Mus musculus OX=10090 GN=Sgpl1 PE=1 SV=1	SGPL1		16.9521878480076			18.7488890546367	18.2015833841243			19.067680921544	18.6152292330956					17.386706382489	19.3441418017496			18.9898988187814	18.5435619618551						16.0270202227593		
Q9JI99	>sp|Q9JI99|SGPP1_MOUSE Sphingosine-1-phosphate phosphatase 1 OS=Mus musculus OX=10090 GN=Sgpp1 PE=1 SV=1	SGPP1	17.726251109516	19.7578590452044			21.2756429733962	21.3050491380648			20.9606666038432	21.0985920532003					19.8673999203239	21.6675642704734			21.140155938464	20.9180974379786					18.9528842292491	19.144607133002		
Q9EQ08;B1ATE0	>tr|Q9EQ08|Q9EQ08_MOUSE Heparan N-sulfatase OS=Mus musculus OX=10090 GN=Sgsh PE=1 SV=1;>tr|B1ATE0|B1ATE0_MOUSE Isoform of Q9EQ08, N-sulfoglucosamine sulfohydrolase (sulfamidase) OS=Mus musculus OX=10090 GN=Sgsh PE=1 SV=1	SGSH			16.6747715695839		17.7215598395616	17.6846116630704	18.581200581925	17.2013773299786	17.8886897460628	17.5948567095468						18.7754463171342	18.0209419704618	18.7148592570618	17.5291712508241	16.7617849450685	16.2781227239781						18.02669633425	18.4162614963803
Q8VCZ6	>sp|Q8VCZ6|SGSM3_MOUSE Small G protein signaling modulator 3 OS=Mus musculus OX=10090 GN=Sgsm3 PE=1 SV=1	SGSM3												18.8478770487778					18.9704092669727										19.1398610733219	19.571404546594
Q8BJU0	>sp|Q8BJU0|SGTA_MOUSE Small glutamine-rich tetratricopeptide repeat-containing protein alpha OS=Mus musculus OX=10090 GN=Sgta PE=1 SV=2	SGTA	20.4567455018157	21.600339475019	18.9738687769975	19.1146916474879	22.5763326846647	22.6036648929491	19.454197449535	20.2337261674236	21.5397178586553	21.5297611814527	19.638489639411	20.0674765042109	16.8831935383649	17.5073730765225	21.6219667253559	22.949990064688	20.0751310238496	19.9040942278181	21.8693670768246	21.6777855653481	17.9478448592855		17.4291982049326	16.4480816483642	21.1321600097638	21.5041136978038	19.8429471332487	20.1238927558666
Q8VD33	>sp|Q8VD33|SGTB_MOUSE Small glutamine-rich tetratricopeptide repeat-containing protein beta OS=Mus musculus OX=10090 GN=Sgtb PE=1 SV=1	SGTB	17.0857110351879	16.3462886407757			16.5022335606564	17.0224111625887			15.8514025734507	16.3770461161578		15.9968199093287			16.5521016811796	16.9925511527872			16.4861185229635	16.2841372833144					17.5761226238537	17.0798180852124		
Q91ZM2	>sp|Q91ZM2|SH2B1_MOUSE SH2B adapter protein 1 OS=Mus musculus OX=10090 GN=Sh2b1 PE=1 SV=2	SH2B1		17.1016630442575			20.2452656811028	20.1689710998026			18.5492643030934	18.6998983497384					16.2771767582092	20.2239711606835	17.8516343786289		18.6557781417826	18.9212129559174			15.5608657019612		15.6823133214983	16.4569687603904		
Q9JJU8	>sp|Q9JJU8|SH3L1_MOUSE Adapter Sh3bgrl OS=Mus musculus OX=10090 GN=Sh3bgrl PE=1 SV=1	SH3BGRL		18.5308453082649	21.1201506618799	20.8030294051793	19.060772295549	18.8712793548843	21.0037982327847	21.4657486354925	19.3362247228944	19.422210429517	19.8996578588512	19.3519406956053	16.0798523577605		18.6951777867791	18.9202242394842	19.1605438300969	18.9825980538016	19.3556163398453	19.0251775051685	18.4156783476374		17.2550134790736	16.1711382448059	17.7274081685742	18.2119251438601	18.776677613639	19.2873230352083
Q91VW3	>sp|Q91VW3|SH3L3_MOUSE SH3 domain-binding glutamic acid-rich-like protein 3 OS=Mus musculus OX=10090 GN=Sh3bgrl3 PE=1 SV=1	SH3BGRL3	19.1337328212442	20.1835286978859	19.9689525997091	19.8207501538481	22.2381151089531	22.6283415498634	22.0089046733713	22.1101351920153	22.4586253254556	22.8134897040336	21.203659109117	20.2314789877298	17.7899133400097	18.3106340024851	20.1497288052694	22.7671840905947	20.6635669972668	21.325896381764	22.662429970593	22.5732105813148	19.3716738352649	15.2924083446753	18.6927744921802	18.0219272539089	19.9640762911845	19.7210039327534	21.1093583928833	21.3972608136591
P55194	>sp|P55194|3BP1_MOUSE SH3 domain-binding protein 1 OS=Mus musculus OX=10090 GN=Sh3bp1 PE=1 SV=3	SH3BP1	20.806489557375	21.2885235866305			21.0197791954919	21.0101401061041		16.7709847041975	20.6872706939805	20.5895599432715	17.1509242576625	17.9964599838274			21.7976481974614	20.9654189012881	16.5537669214381	16.7602290266079	20.8535762854448	20.5398561327269	16.9036884036784				21.6963675328587	21.0981305960964	16.4360809961575	
A0A571BEF4;A0A571BGG1	>tr|A0A571BEF4|A0A571BEF4_MOUSE Isoform of Q91X43, SH3 domain protein D19 OS=Mus musculus OX=10090 GN=Sh3d19 PE=1 SV=1;>tr|A0A571BGG1|A0A571BGG1_MOUSE Isoform of Q91X43, SH3 domain protein D19 OS=Mus musculus OX=10090 GN=Sh3d19 PE=1 SV=1	SH3D19	18.1829252373479	18.9917299642192			19.683970915578	19.7457712425144			19.4558709684153	20.0210185852622					19.3839484795605	20.2252766768784			19.7923841353114	19.2356501241496					18.9694192107297	18.5561405858718		
Q7TSG5	>sp|Q7TSG5|SH321_MOUSE SH3 domain-containing protein 21 OS=Mus musculus OX=10090 GN=Sh3d21 PE=1 SV=1	SH3D21			20.8713367613734	20.1977974099733			19.8078391439319	20.3772740875694			17.7638023876924										18.0579018475699							
Q62419	>sp|Q62419|SH3G1_MOUSE Endophilin-A2 OS=Mus musculus OX=10090 GN=Sh3gl1 PE=1 SV=1	SH3GL1	20.7460454955463	21.4122351082403			22.6732168197551	22.5626596611018		17.3246551909418	22.2047929710625	22.0599734965443	16.5893311662603	17.6417761000106	18.2025684887098	18.8022749408022	22.1726153024403	23.2399696534732		16.2156743850237	22.4153113439783	22.1823364159996			18.6909026540711	17.600441051443	21.5395532360272	21.4019280037577	16.4653568773478	16.9537820641469
Q9JK48	>sp|Q9JK48|SHLB1_MOUSE Endophilin-B1 OS=Mus musculus OX=10090 GN=Sh3glb1 PE=1 SV=1	SH3GLB1	20.9230771052723	21.7457091491562	17.6670015318583	18.3615285023098	23.069002343616	23.2216266783796	16.2245531312702	18.3507154919718	21.4738222538941	21.6052660040936	19.0090193594876	19.3616858449577	18.877469498507	18.655179314502	21.6805345196547	22.9085674344752	19.1622856727634	18.9444695034725	21.7309730559624	21.715981399848	18.3327754726569		18.779266694798	18.2508730379505	20.902380988282	21.2675845278637	19.082727360945	18.62907956102
Q8R3V5	>sp|Q8R3V5|SHLB2_MOUSE Endophilin-B2 OS=Mus musculus OX=10090 GN=Sh3glb2 PE=1 SV=2	SH3GLB2	18.4701195889428	20.2530109111525			21.6289024463996	21.8836626868809			20.9122880838079	20.9273378457829				17.9068147696058	20.097889696364	22.0334990937266			21.2271798265858	21.1037515238969	17.1634530527281		16.3926164610842	17.2049433503866	19.3854105213535	19.5910381934838		17.6938208882135
Q8R550	>sp|Q8R550|SH3K1_MOUSE SH3 domain-containing kinase-binding protein 1 OS=Mus musculus OX=10090 GN=Sh3kbp1 PE=1 SV=1	SH3KBP1	18.5190098690443	20.1105924563359			21.5358672743951	21.1866904908697		18.937756908986	20.6517147847347	21.0678976834188	17.5855375519613	18.3878278819812		16.8445172922558	19.4299799731436	21.78403229793	18.3754940441794	18.367539624202	20.7478049192445	20.5921377336514					18.2243616407406	18.9134112532068	18.3575103495779	18.2856670894963
O89032	>sp|O89032|SPD2A_MOUSE SH3 and PX domain-containing protein 2A OS=Mus musculus OX=10090 GN=Sh3pxd2a PE=1 SV=2	SH3PXD2A	17.0385542581745	18.6059611336928			20.0209299045458	20.0914421422897	16.7868091207411	15.4130969720159	18.84656981507	18.7128610343116			16.4216822177145	17.6644052120722	18.4474195822178	20.3759204535755	16.9289378955409	17.8025924777973	19.2465666327047	19.0135292718496					18.2111602696273	18.0641196062269		18.0839376037456
A2AAY5	>sp|A2AAY5|SPD2B_MOUSE SH3 and PX domain-containing protein 2B OS=Mus musculus OX=10090 GN=Sh3pxd2b PE=1 SV=1	SH3PXD2B	17.9742143627607	19.3405641332819	17.2620074096034	17.2789990846628	20.4914493048931	20.7664511915579	17.001740166257	18.066048647955	20.0072793956299	19.9836152940614	17.1629737203524				19.5658851927078	20.9882210724932	16.9264562090687	17.1276356319932	19.7928022608529	19.7410272416255					19.010888179876	18.5985432502863		18.0924852176328
G3X9F6;F6U4F1	>tr|G3X9F6|G3X9F6_MOUSE SH3 domain and tetratricopeptide repeats 1 OS=Mus musculus OX=10090 GN=Sh3tc1 PE=1 SV=1;>tr|F6U4F1|F6U4F1_MOUSE Isoform of G3X9F6, SH3 domain and tetratricopeptide repeats 1 (Fragment) OS=Mus musculus OX=10090 GN=Sh3tc1 PE=1 SV=1	SH3TC1					18.2402090320705	18.8044934396753				19.1861626123573						19.3197999950118				18.67703826315								
P98083	>sp|P98083|SHC1_MOUSE SHC-transforming protein 1 OS=Mus musculus OX=10090 GN=Shc1 PE=1 SV=3	SHC1		18.310622092132	17.6917918823293	18.6144091563798	19.823385217744	19.7937453024762	18.3618022255224	18.2719672433485	19.662736093656	19.7239835768065	17.639546980372				18.2077955129721	20.0902417954294	17.364310931182	17.9246688449638	19.8508344124587	19.6279511911749					17.6830602066032	17.9476701539183	16.8115622793052	17.1135675618028
Q61120	>sp|Q61120|SHC3_MOUSE SHC-transforming protein 3 OS=Mus musculus OX=10090 GN=Shc3 PE=1 SV=2	SHC3		21.2719143466428			21.2416701601514				20.9249965741654	21.0359991690133						21.7600092412335			20.6914913634998									
Q8QZV2	>sp|Q8QZV2|SHSA2_MOUSE Protein shisa-2 homolog OS=Mus musculus OX=10090 GN=Shisa2 PE=2 SV=1	SHISA2		18.9186303454406			19.3085145741408	18.9977059923621									19.0326780377062	19.6876371017489	16.4650019445455									18.6464391743634	16.1984469599285	
Q9D7I0	>sp|Q9D7I0|SHSA5_MOUSE Protein shisa-5 OS=Mus musculus OX=10090 GN=Shisa5 PE=1 SV=1	SHISA5			17.5733819130217	17.5217924234556			17.8821543233007	18.8202498487694			17.3704107096232	17.4391158272909					18.7917775147903	18.7085673776966									18.6482642735433	19.0249502868188
Q3UEN2	>sp|Q3UEN2|SHLD2_MOUSE Shieldin complex subunit 2 OS=Mus musculus OX=10090 GN=Shld2 PE=2 SV=2	SHLD2														22.7863302577575			19.0302818647159	18.5148488690714			16.3718072672567		22.1277506733767	21.8946653237071			19.1586392707327	19.9136418102567
P50431	>sp|P50431|GLYC_MOUSE Serine hydroxymethyltransferase, cytosolic OS=Mus musculus OX=10090 GN=Shmt1 PE=1 SV=3	SHMT1		17.2031394306705	17.8613050201086	15.7759091436867	18.8568469916331	18.9037345747016	18.3159118532262	18.1253223559451	19.5912359902314	19.2464127925569	17.3600142479786			15.681643259573		18.0197303775221	17.1259806478088	17.1145806405042	19.3490012460551	19.2015659384802	17.7162916888801						17.2554905340194	17.2964682929524
Q9CZN7	>sp|Q9CZN7|GLYM_MOUSE Serine hydroxymethyltransferase, mitochondrial OS=Mus musculus OX=10090 GN=Shmt2 PE=1 SV=1	SHMT2	21.2415093107637	22.3593800083875	19.4414450826512	18.1765356764201	23.6953301729871	23.7780068240691	19.6306486693592	19.3210068265786	23.7002093169779	23.4940111705516	18.665473439151	18.3764628957511	18.7334158031892	18.1732514118547	21.6133930351252	23.3598749818798	17.6257878872611	18.4404771379584	23.8895161491896	23.5757522078779	19.0791896093475	17.1229798657701	19.105318784601	19.7381420088984	21.4131749506755	21.7115664101987	18.5041043865388	18.3948015038412
Q9QXN0	>sp|Q9QXN0|SHRM3_MOUSE Protein Shroom3 OS=Mus musculus OX=10090 GN=Shroom3 PE=1 SV=2	SHROOM3	18.5889780907336	19.6655683986637			19.7116048033168	19.9142829298502									19.3911407783004	19.6732348765677									18.4995851036096			
P70665	>sp|P70665|SIAE_MOUSE Sialate O-acetylesterase OS=Mus musculus OX=10090 GN=Siae PE=1 SV=3	SIAE						15.5242417345251			15.6103616416805	15.6162243157612						16.8504432527289	14.7488217946147	15.4024491934786	16.91122812104	15.9550209522745					15.4705603780401	15.4887784598714	16.039850800271	15.5805294596518
Q8CIF6	>sp|Q8CIF6|SIDT2_MOUSE SID1 transmembrane family member 2 OS=Mus musculus OX=10090 GN=Sidt2 PE=1 SV=1	SIDT2		17.392360738747			20.2997622711703	20.5551564642213			20.3353810567041	21.2254401009037			19.0984787078296	17.9962290751559		19.495157161601			20.6818397869945	20.8028936002702			18.9019648972755					
Q60670	>sp|Q60670|SIK1_MOUSE Serine/threonine-protein kinase SIK1 OS=Mus musculus OX=10090 GN=Sik1 PE=1 SV=3	SIK1					18.8255209410491	18.5850138652918										18.5054704362771												
Q6P4S6	>sp|Q6P4S6|SIK3_MOUSE Serine/threonine-protein kinase SIK3 OS=Mus musculus OX=10090 GN=Sik3 PE=1 SV=4	SIK3	15.8094826593333	18.2307482980684			19.4897870232945	19.6186948503884			18.9389477812292	18.8124168069246						19.9048823599038			18.849186274944	18.6555389505487						17.4516724770489		
Q9CPR7	>sp|Q9CPR7|SIKE1_MOUSE Suppressor of IKBKE 1 OS=Mus musculus OX=10090 GN=Sike1 PE=1 SV=1	SIKE1					17.308083083002	17.4092641242423			16.927983775018	16.6713204406667					17.2597936158189	17.5812109536227			16.6374145530594	16.8865485901121					16.2107589134896	16.4381142169665		
Q9EPK6	>sp|Q9EPK6|SIL1_MOUSE Nucleotide exchange factor SIL1 OS=Mus musculus OX=10090 GN=Sil1 PE=1 SV=2	SIL1				16.166563252594	18.434611939893	18.0776293881266		16.5670826384297	16.9762508491664	17.4438905365499					17.648547176084	19.5298975638819			18.1565374031053	17.5745122256337								
Q60520	>sp|Q60520|SIN3A_MOUSE Paired amphipathic helix protein Sin3a OS=Mus musculus OX=10090 GN=Sin3a PE=1 SV=3	SIN3A				15.8567086783095	18.7393244515823	19.0323118656261		15.6189579943646	19.1920156990495	18.7967029707494						18.5465161885953			18.6139609471973	18.1011789079156								
P46062	>sp|P46062|SIPA1_MOUSE Signal-induced proliferation-associated protein 1 OS=Mus musculus OX=10090 GN=Sipa1 PE=1 SV=2	SIPA1					18.3635242161407	18.1859038116682		16.5841665620807	17.5268977698857	17.8336854951219						18.5523512957535			17.3591963059803	17.6714020081691								
G3X9J0	>sp|G3X9J0|SI1L3_MOUSE Signal-induced proliferation-associated 1-like protein 3 OS=Mus musculus OX=10090 GN=Sipa1l3 PE=1 SV=1	SIPA1L3		17.4343350201122			18.2650976388417	18.368007618302			17.5204805670768	17.5129256017246					17.749070676293	18.6370422687818			18.0238355545805	17.4957301344453					16.6968996267148	16.5467784296556		
Q8K2C6	>sp|Q8K2C6|SIR5_MOUSE NAD-dependent protein deacylase sirtuin-5, mitochondrial OS=Mus musculus OX=10090 GN=Sirt5 PE=1 SV=1	SIRT5					19.9468149157539	20.2436269138412			18.8400837262402	19.0989252354845						20.2571064790357			19.3737626927142	19.0031340968135								
Q62231	>sp|Q62231|SIX1_MOUSE Homeobox protein SIX1 OS=Mus musculus OX=10090 GN=Six1 PE=1 SV=2	SIX1					18.4993865651838	18.4201247094146										17.6604834329406												
B1AUF1;B1AUF2	>tr|B1AUF1|B1AUF1_MOUSE Isoform of Q60698, Ski oncogene OS=Mus musculus OX=10090 GN=Ski PE=1 SV=1;>tr|B1AUF2|B1AUF2_MOUSE Isoform of Q60698, Ski sarcoma viral oncogene homolog (avian) OS=Mus musculus OX=10090 GN=Ski PE=1 SV=1	SKI					17.7110619600488	17.9569659660706			17.3974323141594	17.3591833231663						17.6475146400979			17.5887146355823	17.5746156997345								
Q6NZR5	>sp|Q6NZR5|SKI2_MOUSE Superkiller complex protein 2 OS=Mus musculus OX=10090 GN=Skic2 PE=2 SV=1	SKIC2					18.010429760804	18.2467591515508			16.4488277312959	17.5519635460752						18.3085345714692			17.3359136833725	17.5565135387528						16.1755573472809		
F8VPK0	>sp|F8VPK0|SKI3_MOUSE Superkiller complex protein 3 OS=Mus musculus OX=10090 GN=Skic3 PE=3 SV=1	SKIC3			16.2927134599697		18.6961253462394	19.2323857925369			19.5622927405535	19.2303770111955						19.3369031278863			19.4568156123177	18.7115728770133								16.5024930889131
Q9WTX5	>sp|Q9WTX5|SKP1_MOUSE S-phase kinase-associated protein 1 OS=Mus musculus OX=10090 GN=Skp1 PE=1 SV=3	SKP1			21.1215947821343	20.0351210805372	18.6073915959786	19.07752236771	19.7033557551395	19.4208355677825	19.4981939382825	19.945052580901	18.8527164398992	18.464948301733		20.2577500511363		19.2640509557472	20.4078684199265	19.8887079708243	19.3511142537296	19.0154614834603	19.7575461732385		19.798874682335			16.236226586672	17.2690252538188	19.3502839317724
A2AQ25	>sp|A2AQ25|SKT_MOUSE Sickle tail protein OS=Mus musculus OX=10090 GN=Skt PE=1 SV=1	SKT		18.5289311731491			19.3160754213317	19.4209032375249			18.3877486808081	18.4770758716743					19.1718814869489	20.6147275344321			18.1715173225851	18.8121882178018					18.7044777429991	18.5935713257088		
Q8CI08	>sp|Q8CI08|SLAI2_MOUSE SLAIN motif-containing protein 2 OS=Mus musculus OX=10090 GN=Slain2 PE=1 SV=2	SLAIN2	18.1830639539046	19.939533944101			21.2505128290142	21.4808159107203		15.9021989412874	19.6246640047185	19.6501037638787					19.6341946636244	21.4595915754145	15.9121299219652	16.3239022923692	19.9482294965361	19.8711416224056				19.2631919264985	18.7275730651771	19.1915635558291	15.7960626878107	
Q9QUM4	>sp|Q9QUM4|SLAF1_MOUSE Signaling lymphocytic activation molecule OS=Mus musculus OX=10090 GN=Slamf1 PE=1 SV=1	SLAMF1			21.2526365616311	21.1338609018511							21.5896474894514																	19.5879386270267
P55012	>sp|P55012|S12A2_MOUSE Solute carrier family 12 member 2 OS=Mus musculus OX=10090 GN=Slc12a2 PE=1 SV=2	SLC12A2		17.7393587074334		17.4685126802784	20.3717234780045	20.5770212274063	18.3532416095442	19.2807209374351	18.3969726322194	18.8709095047865	17.5075391609754			16.2325539625891	17.7399717436585	20.6715808016437	18.6027278577942	18.9225931129308	18.5481182364499	18.5427522830981	16.0329346499074						18.4706628455332	18.5798020580438
Q9JIS8	>sp|Q9JIS8|S12A4_MOUSE Solute carrier family 12 member 4 OS=Mus musculus OX=10090 GN=Slc12a4 PE=1 SV=2	SLC12A4	17.6232177126262	19.1049574853632			20.2234052265041	20.3524645854723			20.3201681165331	20.1038459496548				17.8841007679929	18.7613705748522	20.2760862844141			20.2733796897418	20.182281938076					18.1434675580287	18.099472682235		
A0A1Y7VMP9	>tr|A0A1Y7VMP9|A0A1Y7VMP9_MOUSE Isoform of Q9WVL3, Solute carrier family 12, member 7 OS=Mus musculus OX=10090 GN=Slc12a7 PE=1 SV=1	SLC12A7	20.0053476800809	20.8159633070373			21.1791011858735	21.2524748743663			20.2330742755454	20.2966787605059				17.4924634826676	21.224844872076	21.8692142762292			20.707504057626	20.4430366086					21.0638756011482	20.6154356669595		
Q8R4T9	>sp|Q8R4T9|UT2_MOUSE Urea transporter 2 OS=Mus musculus OX=10090 GN=Slc14a2 PE=1 SV=2	SLC14A2										21.2085415881129										21.5158432214589								
Q9JIP7	>sp|Q9JIP7|S15A1_MOUSE Solute carrier family 15 member 1 OS=Mus musculus OX=10090 GN=Slc15a1 PE=1 SV=2	SLC15A1									17.9548608314314																			
Q9ESU7	>tr|Q9ESU7|Q9ESU7_MOUSE Isoform of P51912, Amino acid transporter OS=Mus musculus OX=10090 GN=Slc1a5 PE=1 SV=1	SLC1A5									16.5760281180204	16.578197238502						17.5950170316678				16.2375703653808								
Q8JZU2	>sp|Q8JZU2|TXTP_MOUSE Tricarboxylate transport protein, mitochondrial OS=Mus musculus OX=10090 GN=Slc25a1 PE=1 SV=1	SLC25A1		16.2329374412264			18.8744266673072	19.0100736471953			20.201119117008	20.1734986633883						19.1319153280107			19.750724152201	19.722000715868								
Q9QZD8	>sp|Q9QZD8|DIC_MOUSE Mitochondrial dicarboxylate carrier OS=Mus musculus OX=10090 GN=Slc25a10 PE=1 SV=2	SLC25A10					18.11984794539	18.2454366487149			18.3046899929331	17.9866364720548						18.5809136270539			17.6237457738424	17.2061940271793								
Q9CR62	>sp|Q9CR62|M2OM_MOUSE Mitochondrial 2-oxoglutarate/malate carrier protein OS=Mus musculus OX=10090 GN=Slc25a11 PE=1 SV=3	SLC25A11					19.2390501386066	19.2930207580032			19.6410346481483	19.5616598430896						20.1198484485558			19.2693777740702	19.3503196494999								
Q8BH59	>sp|Q8BH59|S2512_MOUSE Electrogenic aspartate/glutamate antiporter SLC25A12, mitochondrial OS=Mus musculus OX=10090 GN=Slc25a12 PE=1 SV=1	SLC25A12	17.5620269382435	19.107240627075			20.3745607528585	20.8967958200376			19.8409005804471	19.7635648495871					19.9155777029383	21.9427794652093			19.6585868951484	19.7578270446386					19.1347808338426	19.6045040924726		
Q9D6M3	>sp|Q9D6M3|GHC1_MOUSE Mitochondrial glutamate carrier 1 OS=Mus musculus OX=10090 GN=Slc25a22 PE=1 SV=1	SLC25A22					17.5945797475493	17.1170545734523			18.0981040678298	17.7067320770991						17.7872330257883			18.0194278426456	17.6975988387574								
Q8BMD8	>sp|Q8BMD8|SCMC1_MOUSE Mitochondrial adenyl nucleotide antiporter SLC25A24 OS=Mus musculus OX=10090 GN=Slc25a24 PE=1 SV=1	SLC25A24	17.0058937914896	18.8170103192668			20.654508630512	20.5789178486812			20.178431555641	19.9460578454238					19.069791021926	21.1255978412205			19.931867748738	19.7843252111357			16.6183690207384		18.3713081041341	18.7745049949458		
Q8VEM8	>sp|Q8VEM8|S25A3_MOUSE Solute carrier family 25 member 3 OS=Mus musculus OX=10090 GN=Slc25a3 PE=1 SV=1	SLC25A3	18.6741188629054	19.6373487605752			20.9380726239262	21.0198696605945			20.8962546074182	20.9815599195695				18.0784089362069	20.0798925704448	22.0063148761241			20.8670461358194	20.7385405200583			17.3420181380024		20.0793118597576	20.0405319026948		
Q8BMG8	>sp|Q8BMG8|S2532_MOUSE Solute carrier family 25 member 32 OS=Mus musculus OX=10090 GN=Slc25a32 PE=1 SV=1	SLC25A32			25.776466366494							19.3728225592792									19.0881205148454									20.8298078847745
Q922G0	>sp|Q922G0|S2536_MOUSE Solute carrier family 25 member 36 OS=Mus musculus OX=10090 GN=Slc25a36 PE=2 SV=1	SLC25A36										20.3704468978607				15.6854660644589											17.8102829262727	17.472912911904		
P48962	>sp|P48962|ADT1_MOUSE ADP/ATP translocase 1 OS=Mus musculus OX=10090 GN=Slc25a4 PE=1 SV=4	SLC25A4	20.7888018949586	21.6743862401153	20.7229968327535		22.4692644882652	22.6651717660512	17.6335746949568		22.5966868703697	22.3592067778301			17.5407100178674	15.9177753753884	22.1066939509213	23.3733871763105		21.2575420841148	22.6544077857294	22.3399450658789	19.4680798927361	19.3797655051816	18.5589783746504	17.9200690256911	21.5730262466353	21.747892330897	20.4784713100714	19.1681680239272
P51881	>sp|P51881|ADT2_MOUSE ADP/ATP translocase 2 OS=Mus musculus OX=10090 GN=Slc25a5 PE=1 SV=3	SLC25A5	20.8387442303967	21.5124876966636	21.3313340192046	20.3782828646338	22.2779289125012	22.8997973226831	17.9974231918791		22.3766983875464	22.2528485168599	20.4344801642985	18.3997536332027	18.930581589014	18.2030029473603	21.4214820627743	22.8406512708251		17.9417247322655	22.4171278214842	22.1972479611346	19.9186430396508	20.1118833874521	19.7864795130646	19.3621282118125	21.1940680903164	21.0738926169078	19.821146354338	19.1712744954884
Q8R0C3	>sp|Q8R0C3|S26A8_MOUSE Testis anion transporter 1 OS=Mus musculus OX=10090 GN=Slc26a8 PE=2 SV=2	SLC26A8																												20.1229669809434
Q60714	>sp|Q60714|S27A1_MOUSE Long-chain fatty acid transport protein 1 OS=Mus musculus OX=10090 GN=Slc27a1 PE=1 SV=1	SLC27A1	16.5783509561137	18.2815766865989	18.9894748863398	19.0115603247034	19.5978665770516	19.9625709459414	21.104459266236		19.4408006449443	19.2839395875719					18.4080341861871	20.3262392573265	18.2210867280333	18.8259835826518	19.5132952429732	19.6746279593275					18.013570529187	18.6741617974299	19.1355164129378	19.3898245684108
O88561	>sp|O88561|S27A3_MOUSE Long-chain fatty acid transport protein 3 OS=Mus musculus OX=10090 GN=Slc27a3 PE=1 SV=2	SLC27A3					15.7348858502901	16.080885480807			17.0075504503441	17.7369953168705									17.0186594415678	16.2935540056902								
Q91VE0	>sp|Q91VE0|S27A4_MOUSE Long-chain fatty acid transport protein 4 OS=Mus musculus OX=10090 GN=Slc27a4 PE=1 SV=1	SLC27A4	17.6854367377493	18.5719082845241			20.2319361690675	20.1026427264447			19.8687283518325	19.6141271367272			16.6504479770093		18.5045819408817	19.7343339634209			20.0891407159231	19.5530700646513					18.2022521910862	18.5644054515584		
Q9JKN1	>sp|Q9JKN1|ZNT7_MOUSE Zinc transporter 7 OS=Mus musculus OX=10090 GN=Slc30a7 PE=1 SV=1	SLC30A7									17.7312991407909	17.7509751639999									17.279855386094	17.2861606481754								
Q5IRJ6	>sp|Q5IRJ6|ZNT9_MOUSE Proton-coupled zinc antiporter SLC30A9, mitochondrial OS=Mus musculus OX=10090 GN=Slc30a9 PE=1 SV=2	SLC30A9	15.8477082525735	18.1364304533481			19.3518925047704	19.984234861327			18.9361835749379	18.7947585266504					17.9976040130073	20.3060015936891			19.1032135200005	18.7640486986348					18.0188032769928	18.3590503109969		
Q99J27	>sp|Q99J27|ACATN_MOUSE Acetyl-coenzyme A transporter 1 OS=Mus musculus OX=10090 GN=Slc33a1 PE=1 SV=1	SLC33A1		17.1408433634761			18.149033193832										17.9198957482428	18.6308568846515				18.2303714357527						16.9171166650985		
