protein_id	fasta_headers	gene_symbols_or_id	FS1-S	FS2-S	FW1-S	FW2-S
P19253	>sp|P19253|RL13A_MOUSE Large ribosomal subunit protein uL13 OS=Mus musculus OX=10090 GN=Rpl13a PE=1 SV=4	RPL13A	19.0867797284196	18.1645800897745	18.6280369409428	18.3768480354005
Q9CR57	>sp|Q9CR57|RL14_MOUSE Large ribosomal subunit protein eL14 OS=Mus musculus OX=10090 GN=Rpl14 PE=1 SV=3	RPL14	19.9656307718392	18.9735157588467	19.4390659362232	20.0294258418679
Q9CZM2	>sp|Q9CZM2|RL15_MOUSE Large ribosomal subunit protein eL15 OS=Mus musculus OX=10090 GN=Rpl15 PE=1 SV=4	RPL15	18.6840843474079	18.0296030966758	18.5821579949891	18.4351317035018
Q9CPR4	>sp|Q9CPR4|RL17_MOUSE Large ribosomal subunit protein uL22 OS=Mus musculus OX=10090 GN=Rpl17 PE=1 SV=4	RPL17	19.1291527128957	19.5583662751526	18.6468234554616	19.9644673594805
P35980	>sp|P35980|RL18_MOUSE Large ribosomal subunit protein eL18 OS=Mus musculus OX=10090 GN=Rpl18 PE=1 SV=3	RPL18	19.1093772309259	19.2901325351047	18.9236083208431	19.3343098120246
P62717	>sp|P62717|RL18A_MOUSE Large ribosomal subunit protein eL20 OS=Mus musculus OX=10090 GN=Rpl18a PE=1 SV=1	RPL18A	20.9469104161176	20.1204374594491	20.430568014623	20.2725992716308
P84099	>sp|P84099|RL19_MOUSE Large ribosomal subunit protein eL19 OS=Mus musculus OX=10090 GN=Rpl19 PE=1 SV=1	RPL19	19.9030634662896	20.0169388385006	20.0279199891509	20.6367944082798
O09167	>sp|O09167|RL21_MOUSE Large ribosomal subunit protein eL21 OS=Mus musculus OX=10090 GN=Rpl21 PE=1 SV=4	RPL21	19.510275323589	18.6210393723135	19.2722236773322	20.143414645351
P67984	>sp|P67984|RL22_MOUSE Large ribosomal subunit protein eL22 OS=Mus musculus OX=10090 GN=Rpl22 PE=1 SV=2	RPL22	19.3748916317193	19.3773374370127	18.7064060096209	20.0022833598156
Q9D7S7	>sp|Q9D7S7|RL22L_MOUSE Ribosomal protein eL22-like 1 OS=Mus musculus OX=10090 GN=Rpl22l1 PE=1 SV=1	RPL22L1	17.7224325202294	16.9788518643389		18.2529209047905
P62830	>sp|P62830|RL23_MOUSE Large ribosomal subunit protein uL14 OS=Mus musculus OX=10090 GN=Rpl23 PE=1 SV=1	RPL23	19.3560253589177	19.4853282661125	19.2864373647826	19.6993254989079
P62751	>sp|P62751|RL23A_MOUSE Large ribosomal subunit protein uL23 OS=Mus musculus OX=10090 GN=Rpl23a PE=1 SV=1	RPL23A	18.4623778253814	19.3532420174564	17.4932206954309	19.6112637076128
Q8BP67	>sp|Q8BP67|RL24_MOUSE Large ribosomal subunit protein eL24 OS=Mus musculus OX=10090 GN=Rpl24 PE=1 SV=2	RPL24	20.0707113347111	19.5573711165645	18.8599219869234	20.0633204982856
P61255	>sp|P61255|RL26_MOUSE Large ribosomal subunit protein uL24 OS=Mus musculus OX=10090 GN=Rpl26 PE=1 SV=1	RPL26	19.5005639107563	19.0798507121201	19.2927582649737	20.3715095679801
P61358	>sp|P61358|RL27_MOUSE Large ribosomal subunit protein eL27 OS=Mus musculus OX=10090 GN=Rpl27 PE=1 SV=2	RPL27	20.63892033344	20.1317086536097	19.4581284704485	20.8112195515622
P14115	>sp|P14115|RL27A_MOUSE Large ribosomal subunit protein uL15 OS=Mus musculus OX=10090 GN=Rpl27a PE=1 SV=5	RPL27A	20.0025143410821	19.3294968334442	18.4421305752898	19.5215624119125
P41105	>sp|P41105|RL28_MOUSE Large ribosomal subunit protein eL28 OS=Mus musculus OX=10090 GN=Rpl28 PE=1 SV=2	RPL28	19.322245421488	18.6527440742252	18.53448156488	18.9595316693856
P47915	>sp|P47915|RL29_MOUSE Large ribosomal subunit protein eL29 OS=Mus musculus OX=10090 GN=Rpl29 PE=1 SV=2	RPL29	18.3750971184921	19.1030945395921	19.21075740074	19.7948897203457
P27659	>sp|P27659|RL3_MOUSE Large ribosomal subunit protein uL3 OS=Mus musculus OX=10090 GN=Rpl3 PE=1 SV=3	RPL3	18.4302265326369	17.8724349833038	18.1996590686422	17.994496043516
P62889	>sp|P62889|RL30_MOUSE Large ribosomal subunit protein eL30 OS=Mus musculus OX=10090 GN=Rpl30 PE=1 SV=2	RPL30	18.8599293830552	18.9127797402942	18.9848226632656	18.6970401674609
P62900	>sp|P62900|RL31_MOUSE Large ribosomal subunit protein eL31 OS=Mus musculus OX=10090 GN=Rpl31 PE=1 SV=1	RPL31	18.6898914665341	19.0807267034149	18.9096654350934	20.102291140635
P62911	>sp|P62911|RL32_MOUSE Large ribosomal subunit protein eL32 OS=Mus musculus OX=10090 GN=Rpl32 PE=1 SV=2	RPL32	19.5826689730312	18.0001032215815	18.8056667209895	19.2074497918088
Q9D1R9	>sp|Q9D1R9|RL34_MOUSE Large ribosomal subunit protein eL34 OS=Mus musculus OX=10090 GN=Rpl34 PE=1 SV=2	RPL34	19.1383664277449	18.7703585045467	18.8442688308115	19.5731376638101
Q6ZWV7	>sp|Q6ZWV7|RL35_MOUSE Large ribosomal subunit protein uL29 OS=Mus musculus OX=10090 GN=Rpl35 PE=1 SV=1	RPL35	19.2254755878101	18.514069773615	18.1103635717978	19.0970324402607
O55142	>sp|O55142|RL35A_MOUSE Large ribosomal subunit protein eL33 OS=Mus musculus OX=10090 GN=Rpl35a PE=1 SV=2	RPL35A	19.6099558968663	18.9727595203228	19.0812454203042	19.6786683339064
P47964	>sp|P47964|RL36_MOUSE Large ribosomal subunit protein eL36 OS=Mus musculus OX=10090 GN=Rpl36 PE=1 SV=3	RPL36	18.9103076995071	18.5209443199829	18.3402991053873	19.5301325364364
P83882	>sp|P83882|RL36A_MOUSE Large ribosomal subunit protein eL42 OS=Mus musculus OX=10090 GN=Rpl36a PE=1 SV=2	RPL36A	17.0170893386533		17.2337519497854	17.6019515664213
P61514	>sp|P61514|RL37A_MOUSE Large ribosomal subunit protein eL43 OS=Mus musculus OX=10090 GN=Rpl37a PE=1 SV=2	RPL37A	19.0796887287502	18.8900110520737	17.869157740054	17.8451571285864
Q9JJI8	>sp|Q9JJI8|RL38_MOUSE Large ribosomal subunit protein eL38 OS=Mus musculus OX=10090 GN=Rpl38 PE=1 SV=3	RPL38	20.5120860504615	21.2315357761777	18.3240823080759	19.3111817483615
Q9D8E6	>sp|Q9D8E6|RL4_MOUSE Large ribosomal subunit protein uL4 OS=Mus musculus OX=10090 GN=Rpl4 PE=1 SV=3	RPL4	19.0342434927708	18.4010600485974	18.6137777615486	18.8955219139651
P47962	>sp|P47962|RL5_MOUSE Large ribosomal subunit protein uL18 OS=Mus musculus OX=10090 GN=Rpl5 PE=1 SV=3	RPL5	20.2059535360233	20.4822285627452	19.2223198296732	20.5999263023884
P47911	>sp|P47911|RL6_MOUSE Large ribosomal subunit protein eL6 OS=Mus musculus OX=10090 GN=Rpl6 PE=1 SV=3	RPL6	19.6803167504275	19.6110700284893	18.7917130104477	19.9030406545491
P14148	>sp|P14148|RL7_MOUSE Large ribosomal subunit protein uL30 OS=Mus musculus OX=10090 GN=Rpl7 PE=1 SV=2	RPL7	18.71629131815	17.7779198568471	18.6546671672965	19.0745104749101
P12970	>sp|P12970|RL7A_MOUSE Large ribosomal subunit protein eL8 OS=Mus musculus OX=10090 GN=Rpl7a PE=1 SV=2	RPL7A	19.1910304284913	18.4648925408902	18.3895354017543	18.9277502938261
P62918	>sp|P62918|RL8_MOUSE Large ribosomal subunit protein uL2 OS=Mus musculus OX=10090 GN=Rpl8 PE=1 SV=2	RPL8	18.9929052609095	18.692912713374	17.458097824206	17.9204964844702
P51410	>sp|P51410|RL9_MOUSE Large ribosomal subunit protein uL6 OS=Mus musculus OX=10090 GN=Rpl9 PE=1 SV=2	RPL9	19.4967389735327	19.7056829694447	17.8496314947846	18.8231695127715
P14869	>sp|P14869|RLA0_MOUSE Large ribosomal subunit protein uL10 OS=Mus musculus OX=10090 GN=Rplp0 PE=1 SV=3	RPLP0	20.126641197709	20.2068769060842	21.2946526229027	19.6231231540059
P47955	>sp|P47955|RLA1_MOUSE Large ribosomal subunit protein P1 OS=Mus musculus OX=10090 GN=Rplp1 PE=1 SV=1	RPLP1	21.9827388114503	22.064022423855	21.6328313733167	21.9474771341443
P99027	>sp|P99027|RLA2_MOUSE Large ribosomal subunit protein P2 OS=Mus musculus OX=10090 GN=Rplp2 PE=1 SV=3	RPLP2	23.4139963088546	24.0744194263881	22.4886308940913	23.108814218991
Q9CSU0	>sp|Q9CSU0|RPR1B_MOUSE Regulation of nuclear pre-mRNA domain-containing protein 1B OS=Mus musculus OX=10090 GN=Rprd1b PE=1 SV=2	RPRD1B	18.6756850607429	18.8661692256053	19.0157175945965	18.9902406268841
P63325	>sp|P63325|RS10_MOUSE Small ribosomal subunit protein eS10 OS=Mus musculus OX=10090 GN=Rps10 PE=1 SV=1	RPS10	19.8258017911281	19.2525119797617	17.0387505124712	17.7078381672061
P62281	>sp|P62281|RS11_MOUSE Small ribosomal subunit protein uS17 OS=Mus musculus OX=10090 GN=Rps11 PE=1 SV=3	RPS11	19.9742940328174	19.730464702023	20.0926515337139	20.5464908593485
A0A1W2P7A1	>tr|A0A1W2P7A1|A0A1W2P7A1_MOUSE Isoform of P63323, 40S ribosomal protein S12 OS=Mus musculus OX=10090 GN=Rps12 PE=1 SV=1	RPS12	20.4970427200385	21.2493728086116	19.8105365116393	20.8335604394664
P62301	>sp|P62301|RS13_MOUSE Small ribosomal subunit protein uS15 OS=Mus musculus OX=10090 GN=Rps13 PE=1 SV=2	RPS13	19.0711241682264	19.0963223420319	18.5914242409116	18.8793204266749
P62264	>sp|P62264|RS14_MOUSE Small ribosomal subunit protein uS11 OS=Mus musculus OX=10090 GN=Rps14 PE=1 SV=3	RPS14	18.8269172742788	19.359733930334	18.0160203203527	19.5150960201687
P62245	>sp|P62245|RS15A_MOUSE Small ribosomal subunit protein uS8 OS=Mus musculus OX=10090 GN=Rps15a PE=1 SV=2	RPS15A	19.2606555190514	18.8150756893946	19.260237888686	18.4086626324042
P14131	>sp|P14131|RS16_MOUSE Small ribosomal subunit protein uS9 OS=Mus musculus OX=10090 GN=Rps16 PE=1 SV=4	RPS16	20.6751223831165	20.2186690366147	20.7516354152569	20.7788580547293
P63276	>sp|P63276|RS17_MOUSE Small ribosomal subunit protein eS17 OS=Mus musculus OX=10090 GN=Rps17 PE=1 SV=2	RPS17	18.6586161230843	19.5588346635496	17.9840995731329	19.2313375805585
P62270	>sp|P62270|RS18_MOUSE Small ribosomal subunit protein uS13 OS=Mus musculus OX=10090 GN=Rps18 PE=1 SV=3	RPS18	19.8668425604531	19.7361150315194	19.3187815367694	19.9710003959717
Q9CZX8	>sp|Q9CZX8|RS19_MOUSE Small ribosomal subunit protein eS19 OS=Mus musculus OX=10090 GN=Rps19 PE=1 SV=3	RPS19	20.1099131790965	20.350476881563	19.6255770388356	20.7654164216632
P25444	>sp|P25444|RS2_MOUSE Small ribosomal subunit protein uS5 OS=Mus musculus OX=10090 GN=Rps2 PE=1 SV=3	RPS2	20.2172322337705	19.9597405278712	19.8148925660589	19.9765604894218
P60867	>sp|P60867|RS20_MOUSE Small ribosomal subunit protein uS10 OS=Mus musculus OX=10090 GN=Rps20 PE=1 SV=1	RPS20	20.1004049884343	20.8493337103735	19.4836379862735	20.4831041748885
Q9CQR2	>sp|Q9CQR2|RS21_MOUSE Small ribosomal subunit protein eS21 OS=Mus musculus OX=10090 GN=Rps21 PE=1 SV=1	RPS21	19.5212436726598	20.0876246220509	19.9126022294373	20.6945101840031
P62267	>sp|P62267|RS23_MOUSE Small ribosomal subunit protein uS12 OS=Mus musculus OX=10090 GN=Rps23 PE=1 SV=3	RPS23	19.8556891715666	19.3758983539574	19.0089211457802	20.2347871002526
P62849	>sp|P62849|RS24_MOUSE Small ribosomal subunit protein eS24 OS=Mus musculus OX=10090 GN=Rps24 PE=1 SV=1	RPS24	19.4479342341788		18.9691481665255	19.3199996833344
P62852	>sp|P62852|RS25_MOUSE Small ribosomal subunit protein eS25 OS=Mus musculus OX=10090 GN=Rps25 PE=1 SV=1	RPS25	19.5895107485376	19.8108873229647	18.8688003455164	19.8982137888018
P62855	>sp|P62855|RS26_MOUSE Small ribosomal subunit protein eS26 OS=Mus musculus OX=10090 GN=Rps26 PE=1 SV=3	RPS26	18.3294839696119	18.0922121954254	18.4157065262297	18.3104683069367
Q6ZWU9	>sp|Q6ZWU9|RS27_MOUSE Small ribosomal subunit protein eS27 OS=Mus musculus OX=10090 GN=Rps27 PE=1 SV=3	RPS27	19.3003695733533	19.0631275769471	19.6952689832025	20.0732220786316
P62983	>sp|P62983|RS27A_MOUSE Ubiquitin-ribosomal protein eS31 fusion protein OS=Mus musculus OX=10090 GN=Rps27a PE=1 SV=2	RPS27A	21.2834387105591	21.4250422544603	22.6730967493771	20.1587205884588
P62858	>sp|P62858|RS28_MOUSE Small ribosomal subunit protein eS28 OS=Mus musculus OX=10090 GN=Rps28 PE=1 SV=1	RPS28	18.6451428565862	19.8967031627994	18.6843667598609	19.7720671678499
P62274	>sp|P62274|RS29_MOUSE Small ribosomal subunit protein uS14 OS=Mus musculus OX=10090 GN=Rps29 PE=1 SV=2	RPS29	18.3661591224547	18.5980064928032	18.2483340966767	18.1874063866839
P62908	>sp|P62908|RS3_MOUSE Small ribosomal subunit protein uS3 OS=Mus musculus OX=10090 GN=Rps3 PE=1 SV=1	RPS3	19.5435758352817	19.4564216002535	19.6973282053853	18.7090397087047
P97351	>sp|P97351|RS3A_MOUSE Small ribosomal subunit protein eS1 OS=Mus musculus OX=10090 GN=Rps3a PE=1 SV=3	RPS3A	20.1338943213487	19.7038444882902	18.8813077521414	19.9226636181535
Q3V1Z5	>tr|Q3V1Z5|Q3V1Z5_MOUSE 40S ribosomal protein S4 OS=Mus musculus OX=10090 GN=Rps4l PE=1 SV=1	RPS4L	17.1611568230432		16.7034219492871	16.2798608907019
P62702	>sp|P62702|RS4X_MOUSE Small ribosomal subunit protein eS4 OS=Mus musculus OX=10090 GN=Rps4x PE=1 SV=2	RPS4X	19.5410409774845	19.4047548270622	18.7814843205872	19.2088876400933
P97461	>sp|P97461|RS5_MOUSE Small ribosomal subunit protein uS7 OS=Mus musculus OX=10090 GN=Rps5 PE=1 SV=4	RPS5	18.8665765056458	18.7143536539068	19.3731632002864	19.1819834011162
P62754	>sp|P62754|RS6_MOUSE Small ribosomal subunit protein eS6 OS=Mus musculus OX=10090 GN=Rps6 PE=1 SV=1	RPS6	19.8121425625606	19.513358691269	18.4578070618926	19.4358113464566
P18654	>sp|P18654|KS6A3_MOUSE Ribosomal protein S6 kinase alpha-3 OS=Mus musculus OX=10090 GN=Rps6ka3 PE=1 SV=2	RPS6KA3	17.8365069659988	17.8759731394337	17.645542335838	18.3369989000221
P62082	>sp|P62082|RS7_MOUSE Small ribosomal subunit protein eS7 OS=Mus musculus OX=10090 GN=Rps7 PE=1 SV=1	RPS7	18.5049307422433	18.7848549075491	16.588051106613	18.3883535740497
P62242	>sp|P62242|RS8_MOUSE Small ribosomal subunit protein eS8 OS=Mus musculus OX=10090 GN=Rps8 PE=1 SV=2	RPS8	20.0974518391818	19.5038294811238	18.7601325172369	19.7900368280289
Q6ZWN5	>sp|Q6ZWN5|RS9_MOUSE Small ribosomal subunit protein uS4 OS=Mus musculus OX=10090 GN=Rps9 PE=1 SV=3	RPS9	19.7729934767724	19.5701611223288	19.8902528755831	19.4229215646343
P14206	>sp|P14206|RSSA_MOUSE Small ribosomal subunit protein uS2 OS=Mus musculus OX=10090 GN=Rpsa PE=1 SV=4	RPSA	20.7242413441119	20.8731243103691	20.5386072479	20.5732007572743
Q7TT45;Q99K70	>sp|Q7TT45|RRAGD_MOUSE Ras-related GTP-binding protein D OS=Mus musculus OX=10090 GN=Rragd PE=1 SV=2;>sp|Q99K70|RRAGC_MOUSE Ras-related GTP-binding protein C OS=Mus musculus OX=10090 GN=Rragc PE=1 SV=1	RRAGD;RRAGC	16.9428441176451			16.3046073665367
Q99PL5	>sp|Q99PL5|RRBP1_MOUSE Ribosome-binding protein 1 OS=Mus musculus OX=10090 GN=Rrbp1 PE=1 SV=2	RRBP1	19.1058216813101	19.9286390592827	18.8464106538106	19.726512903276
Q01730	>sp|Q01730|RSU1_MOUSE Ras suppressor protein 1 OS=Mus musculus OX=10090 GN=Rsu1 PE=1 SV=3	RSU1	20.9905228805918	20.7121735382677	20.3402629721956	19.7338752629809
Q99LF4	>sp|Q99LF4|RTCB_MOUSE RNA-splicing ligase RtcB homolog OS=Mus musculus OX=10090 GN=Rtcb PE=1 SV=1	RTCB	18.1066777723525	17.970990687167	17.5405504546943	18.4849994085428
Q99P72	>sp|Q99P72|RTN4_MOUSE Reticulon-4 OS=Mus musculus OX=10090 GN=Rtn4 PE=1 SV=2	RTN4	18.866509492776	19.248732538034	18.1937931426037	19.5424290212228
Q9CQE8	>sp|Q9CQE8|RTRAF_MOUSE RNA transcription, translation and transport factor protein OS=Mus musculus OX=10090 GN=RTRAF PE=1 SV=1	RTRAF	19.3117535973794	19.6858014719159	18.295593523988	19.1756184445403
P60122	>sp|P60122|RUVB1_MOUSE RuvB-like 1 OS=Mus musculus OX=10090 GN=Ruvbl1 PE=1 SV=1	RUVBL1	17.8343593487633	18.1947349407245	18.0064617930838	18.1560579662961
Q9WTM5	>sp|Q9WTM5|RUVB2_MOUSE RuvB-like 2 OS=Mus musculus OX=10090 GN=Ruvbl2 PE=1 SV=3	RUVBL2	17.7156930579621	16.9822707976599	17.782759219871	17.181039252136
Q9CQK7	>sp|Q9CQK7|RWDD1_MOUSE RWD domain-containing protein 1 OS=Mus musculus OX=10090 GN=Rwdd1 PE=1 SV=1	RWDD1	17.742889451456	19.1005966640352		18.540175566521
Q9CPR1	>sp|Q9CPR1|RWDD4_MOUSE RWD domain-containing protein 4 OS=Mus musculus OX=10090 GN=Rwdd4 PE=2 SV=1	RWDD4		19.0775388996089		18.4043453840555
P08207	>sp|P08207|S10AA_MOUSE Protein S100-A10 OS=Mus musculus OX=10090 GN=S100a10 PE=1 SV=2	S100A10	19.7019778633318	20.2801390410759	19.2247614383051	20.4749927081659
P50543	>sp|P50543|S10AB_MOUSE Protein S100-A11 OS=Mus musculus OX=10090 GN=S100a11 PE=1 SV=1	S100A11	21.099724312826	20.9977772109959	21.8928127265055	20.4000644359067
P97352	>sp|P97352|S10AD_MOUSE Protein S100-A13 OS=Mus musculus OX=10090 GN=S100a13 PE=1 SV=1	S100A13	19.562798144863	18.9412829132226	19.583593777067	18.7746955400144
P07091	>sp|P07091|S10A4_MOUSE Protein S100-A4 OS=Mus musculus OX=10090 GN=S100a4 PE=1 SV=1	S100A4	22.1061529874199	22.2802612654376	22.7313133408827	21.2184856798309
P14069	>sp|P14069|S10A6_MOUSE Protein S100-A6 OS=Mus musculus OX=10090 GN=S100a6 PE=1 SV=3	S100A6	21.7984204959012	22.4551733833685	22.1722946679779	21.3421350770746
Q9R1T2	>sp|Q9R1T2|SAE1_MOUSE SUMO-activating enzyme subunit 1 OS=Mus musculus OX=10090 GN=Sae1 PE=1 SV=1	SAE1	19.7809600046542	19.9459612583904	19.1980911763735	19.1686241050722
D3YXK2	>sp|D3YXK2|SAFB1_MOUSE Scaffold attachment factor B1 OS=Mus musculus OX=10090 GN=Safb PE=1 SV=2	SAFB	21.1747859053252	21.0208227665656	20.5595803377619	20.6196506811939
Q80YR5	>sp|Q80YR5|SAFB2_MOUSE Scaffold attachment factor B2 OS=Mus musculus OX=10090 GN=Safb2 PE=1 SV=2	SAFB2		17.1881966515113		16.7992123653211
Q8CBY1	>sp|Q8CBY1|SMAG1_MOUSE Protein Smaug homolog 1 OS=Mus musculus OX=10090 GN=Samd4a PE=1 SV=2	SAMD4A	18.3787047059745		17.7354186580454	16.204881209833
Q60710	>sp|Q60710|SAMH1_MOUSE Deoxynucleoside triphosphate triphosphohydrolase SAMHD1 OS=Mus musculus OX=10090 GN=Samhd1 PE=1 SV=3	SAMHD1	19.134259434044	19.0767344097631	18.1178573553853	17.6690013103298
O55128	>sp|O55128|SAP18_MOUSE Histone deacetylase complex subunit SAP18 OS=Mus musculus OX=10090 GN=Sap18 PE=1 SV=1	SAP18	17.1093518166594	18.0191213188556	17.6918580165955	18.0428317109032
Q9D1J3	>sp|Q9D1J3|SARNP_MOUSE SAP domain-containing ribonucleoprotein OS=Mus musculus OX=10090 GN=Sarnp PE=1 SV=3	SARNP		18.4148355295654		19.0115390376206
P26638	>sp|P26638|SYSC_MOUSE Serine--tRNA ligase, cytoplasmic OS=Mus musculus OX=10090 GN=Sars1 PE=1 SV=3	SARS1	19.5344680451596	19.2600535207956	19.332979527981	19.3350769717598
P70122	>sp|P70122|SBDS_MOUSE Ribosome maturation protein SBDS OS=Mus musculus OX=10090 GN=Sbds PE=1 SV=4	SBDS	17.6859735603049	17.7096438508237	17.6916568199151	18.3428743844465
Q8BRF7	>sp|Q8BRF7|SCFD1_MOUSE Sec1 family domain-containing protein 1 OS=Mus musculus OX=10090 GN=Scfd1 PE=1 SV=1	SCFD1		18.4512648272606	17.8666887662376	18.7639525893258
P32020	>sp|P32020|SCP2_MOUSE Sterol carrier protein 2 OS=Mus musculus OX=10090 GN=Scp2 PE=1 SV=3	SCP2	18.7285682768959	20.6639693108065	18.3489515851839	21.149796444221
Q920A5	>sp|Q920A5|RISC_MOUSE Retinoid-inducible serine carboxypeptidase OS=Mus musculus OX=10090 GN=Scpep1 PE=1 SV=2	SCPEP1	19.5088295768821	19.3416438477618	20.2976893810449	18.9516412370034
Q9CZC8	>sp|Q9CZC8|SCRN1_MOUSE Secernin-1 OS=Mus musculus OX=10090 GN=Scrn1 PE=1 SV=1	SCRN1	17.309571370924	17.3281551872212	17.2703357606929	17.437471775007
O08992	>sp|O08992|SDCB1_MOUSE Syntenin-1 OS=Mus musculus OX=10090 GN=Sdcbp PE=1 SV=1	SDCBP	20.2196204741994	18.8906722141243	20.6515929327652	19.9009242598459
Q9DCT5	>sp|Q9DCT5|SDF2_MOUSE Stromal cell-derived factor 2 OS=Mus musculus OX=10090 GN=Sdf2 PE=1 SV=1	SDF2	19.1553149224405	18.1167201260372	19.5602630885829	19.9283357897482
Q61112	>sp|Q61112|CAB45_MOUSE 45 kDa calcium-binding protein OS=Mus musculus OX=10090 GN=Sdf4 PE=1 SV=1	SDF4	19.8708705487435	19.0284379810514	18.5111484645912	19.499552051182
Q8K2B3	>sp|Q8K2B3|SDHA_MOUSE Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial OS=Mus musculus OX=10090 GN=Sdha PE=1 SV=1	SDHA	17.1013559883266		16.2968005231525	
Q9CQA3	>sp|Q9CQA3|SDHB_MOUSE Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial OS=Mus musculus OX=10090 GN=Sdhb PE=1 SV=1	SDHB	18.4524743719581	17.2671554297042	17.8154811921319	17.2235183285263
Q9D1M0	>sp|Q9D1M0|SEC13_MOUSE Protein SEC13 homolog OS=Mus musculus OX=10090 GN=Sec13 PE=1 SV=3	SEC13	18.4154116036421	18.0664043225123	18.5092214455422	18.1844593735763
E9QAT4	>sp|E9QAT4|SC16A_MOUSE Protein transport protein Sec16A OS=Mus musculus OX=10090 GN=Sec16a PE=1 SV=1	SEC16A	19.5756636836144	18.6033387260847	18.9805048589896	19.7900904220282
O08547	>sp|O08547|SC22B_MOUSE Vesicle-trafficking protein SEC22b OS=Mus musculus OX=10090 GN=Sec22b PE=1 SV=3	SEC22B	19.0850380808887	19.393867674634	19.5303515100845	19.9173433516526
Q01405	>sp|Q01405|SC23A_MOUSE Protein transport protein Sec23A OS=Mus musculus OX=10090 GN=Sec23a PE=1 SV=2	SEC23A	20.4189655101894	19.3202949180204	20.147778329074	18.8703131386103
Q9D662	>sp|Q9D662|SC23B_MOUSE Protein transport protein Sec23B OS=Mus musculus OX=10090 GN=Sec23b PE=1 SV=1	SEC23B	18.2849514196519	17.8256702225323	18.3858936416128	16.9489270403808
Q6NZC7	>sp|Q6NZC7|S23IP_MOUSE SEC23-interacting protein OS=Mus musculus OX=10090 GN=Sec23ip PE=1 SV=2	SEC23IP	18.1105515914086	18.2051614249764	17.8626420049756	18.7119797451084
Q80ZX0	>tr|Q80ZX0|Q80ZX0_MOUSE SEC24 homolog B, COPII coat complex component OS=Mus musculus OX=10090 GN=Sec24b PE=1 SV=1	SEC24B	17.241670966026		16.4991087260444	
Q6NXL1	>tr|Q6NXL1|Q6NXL1_MOUSE SEC24 homolog D, COPII coat complex component OS=Mus musculus OX=10090 GN=Sec24d PE=1 SV=1	SEC24D	17.8295651805865	17.298999845274	17.9365003194376	17.0644818977854
Q3UPL0	>sp|Q3UPL0|SC31A_MOUSE Protein transport protein Sec31A OS=Mus musculus OX=10090 GN=Sec31a PE=1 SV=2	SEC31A	19.2019966394682	19.7425256866471	19.4936167380251	19.55578038382
P17563;Q63836	>sp|P17563|SBP1_MOUSE Methanethiol oxidase OS=Mus musculus OX=10090 GN=Selenbp1 PE=1 SV=2;>sp|Q63836|SBP2_MOUSE Selenium-binding protein 2 OS=Mus musculus OX=10090 GN=Selenbp2 PE=1 SV=2	SELENBP1;SELENBP2	18.1359540476615	17.6873419484305	17.6358292959994	16.1194163346055
Q62179	>sp|Q62179|SEM4B_MOUSE Semaphorin-4B OS=Mus musculus OX=10090 GN=Sema4b PE=1 SV=2	SEMA4B	19.3669467835119	18.6848148172788	19.8427162933124	19.0107226672189
Q9QUR8	>sp|Q9QUR8|SEM7A_MOUSE Semaphorin-7A OS=Mus musculus OX=10090 GN=Sema7a PE=1 SV=1	SEMA7A	17.0009986207642	15.7088225141244	18.2165442947072	16.9990776948727
Q8BH69	>sp|Q8BH69|SPS1_MOUSE Selenide, water dikinase 1 OS=Mus musculus OX=10090 GN=Sephs1 PE=1 SV=1	SEPHS1	19.9756267800842	19.7494043691891	20.215262439846	19.3888316441498
Q8C1B7	>sp|Q8C1B7|SEP11_MOUSE Septin-11 OS=Mus musculus OX=10090 GN=Septin11 PE=1 SV=4	SEPTIN11	18.9863144816421	20.4721596557924	19.4146323176155	20.2713553882645
P42208	>sp|P42208|SEPT2_MOUSE Septin-2 OS=Mus musculus OX=10090 GN=Septin2 PE=1 SV=2	SEPTIN2	19.3901433885196	21.2396516927344	19.5894654534156	20.5192571888365
P28661	>sp|P28661|SEPT4_MOUSE Septin-4 OS=Mus musculus OX=10090 GN=Septin4 PE=1 SV=1	SEPTIN4	16.2608724538065	18.652101592168	16.8509687736908	18.7402482044422
Q9Z2Q6	>sp|Q9Z2Q6|SEPT5_MOUSE Septin-5 OS=Mus musculus OX=10090 GN=Septin5 PE=1 SV=2	SEPTIN5		19.566375393179		17.9957990114378
E9Q1G8	>tr|E9Q1G8|E9Q1G8_MOUSE Isoform of O55131, Septin OS=Mus musculus OX=10090 GN=Septin7 PE=1 SV=2	SEPTIN7	18.4108235853957	20.3038276246521	18.4064589513635	20.1959356715883
Q8CHH9	>sp|Q8CHH9|SEPT8_MOUSE Septin-8 OS=Mus musculus OX=10090 GN=Septin8 PE=1 SV=4	SEPTIN8	17.8209918971665	19.071436586798	17.4684298112214	18.4761842327172
Q80UG5	>sp|Q80UG5|SEPT9_MOUSE Septin-9 OS=Mus musculus OX=10090 GN=Septin9 PE=1 SV=1	SEPTIN9	18.3449029469537	19.2387037910002	18.8175152228733	19.5291477147099
Q9CY58	>sp|Q9CY58|SERB1_MOUSE SERPINE1 mRNA-binding protein 1 OS=Mus musculus OX=10090 GN=Serbp1 PE=1 SV=2	SERBP1	19.6731977172672	19.4033154646437	17.161992205786	18.0183308267841
